# step  t  vx_mean  vy_mean  vmag_mean
3950 3.95000000e+02 -3.27418093e-11 -4.91127139e-11 5.90261361e-11
4000 4.00000000e+02 -2.83216650e-09 -1.30239641e-09 3.11727501e-09
4050 4.05000000e+02 2.91038305e-11 -1.47338142e-10 1.50185089e-10
4100 4.10000000e+02 -5.12955012e-10 3.32875061e-10 6.11497057e-10
4150 4.15000000e+02 -1.16961019e-09 -4.36557457e-10 1.24842717e-09
4200 4.20000000e+02 -8.96761776e-10 -2.81943358e-10 9.40039222e-10
4250 4.25000000e+02 -7.96717359e-10 -1.58252078e-10 8.12282137e-10
4300 4.30000000e+02 -1.07320375e-09 -1.04046194e-09 1.49476665e-09
4350 4.35000000e+02 -1.15323928e-09 1.28056854e-09 1.72331559e-09
4400 4.40000000e+02 -4.62023309e-10 3.38332029e-10 5.72655306e-10
4450 4.45000000e+02 5.45696821e-12 -7.63975549e-10 7.63995038e-10
4500 4.50000000e+02 -1.69529812e-09 -2.46473064e-10 1.71312133e-09
4550 4.55000000e+02 -1.37333700e-09 -8.14907253e-10 1.59691213e-09
4600 4.60000000e+02 -7.02129910e-10 -7.50333129e-10 1.02761190e-09
4650 4.65000000e+02 -1.37879397e-09 -1.36969902e-09 1.94348867e-09
4700 4.70000000e+02 -1.46974344e-09 -1.81898940e-09 2.33856114e-09
4750 4.75000000e+02 -2.37014319e-09 -1.19507604e-09 2.65438985e-09
4800 4.80000000e+02 -1.49339030e-09 -1.85764293e-09 2.38349572e-09
4850 4.85000000e+02 -1.52067514e-09 -5.98902261e-10 1.63436128e-09
4900 4.90000000e+02 -1.60434865e-09 3.20596882e-10 1.63606753e-09
4950 4.95000000e+02 -1.78079063e-09 -2.51702659e-09 3.08328365e-09
5000 5.00000000e+02 -1.15505827e-09 -1.91448635e-09 2.23593774e-09
5050 5.05000000e+02 -1.88083504e-09 8.41282599e-11 1.88271560e-09
5100 5.10000000e+02 -1.43154466e-09 2.41925591e-10 1.45184300e-09
5150 5.15000000e+02 -1.30057742e-10 -1.18598109e-09 1.19309101e-09
5200 5.20000000e+02 -1.32422429e-09 -5.88215698e-10 1.44898850e-09
5250 5.25000000e+02 -1.43018042e-09 -2.31079866e-09 2.71757364e-09
5300 5.30000000e+02 -1.81898940e-10 -3.09137249e-09 3.09671941e-09
5350 5.35000000e+02 2.34649633e-10 -4.93855623e-10 5.46766702e-10
5400 5.40000000e+02 -7.92169885e-10 -1.37015377e-09 1.58267321e-09
5450 5.45000000e+02 5.45696821e-11 1.44018486e-09 1.44121833e-09
5500 5.50000000e+02 1.10048859e-09 -2.97404767e-10 1.13996699e-09
5550 5.55000000e+02 -1.59161573e-10 -1.45973900e-10 2.15964779e-10
5600 5.60000000e+02 7.58063834e-10 -4.80667950e-10 8.97609299e-10
5650 5.65000000e+02 1.21235644e-09 -3.78804543e-10 1.27015787e-09
5700 5.70000000e+02 4.11091605e-10 -1.59116098e-09 1.64340791e-09
5750 5.75000000e+02 5.82076609e-11 -1.36333256e-09 1.36457458e-09
5800 5.80000000e+02 -6.49833964e-10 -5.73436409e-10 8.66668043e-10
5850 5.85000000e+02 2.02362571e-09 -6.57109922e-10 2.12764059e-09
5900 5.90000000e+02 8.84483597e-10 -3.95630195e-11 8.85367984e-10
5950 5.95000000e+02 6.98037184e-10 -1.60389391e-09 1.74920884e-09
6000 6.00000000e+02 -1.07502274e-09 1.02636477e-09 1.48630365e-09
6050 6.05000000e+02 5.73436409e-10 -6.88032742e-10 8.95666439e-10
6100 6.10000000e+02 -7.32143235e-10 -1.15346666e-09 1.36620608e-09
6150 6.15000000e+02 -5.30690158e-10 -6.74617695e-10 8.58336227e-10
6200 6.20000000e+02 1.14596332e-10 1.58138391e-09 1.58553064e-09
6250 6.25000000e+02 -5.75710146e-10 -7.03039404e-10 9.08683981e-10
6300 6.30000000e+02 -2.02453521e-09 8.44920578e-10 2.19377154e-09
6350 6.35000000e+02 5.13864507e-10 1.50066626e-10 5.35328612e-10
6400 6.40000000e+02 -7.03039404e-10 1.59388946e-09 1.74205282e-09
6450 6.45000000e+02 -4.90217644e-10 -2.59979061e-09 2.64560476e-09
6500 6.50000000e+02 -1.10685505e-09 -3.37877282e-10 1.15727662e-09
6550 6.55000000e+02 -1.15596777e-09 3.21051630e-10 1.19972315e-09
6600 6.60000000e+02 2.35104380e-09 -3.23780114e-10 2.37323419e-09
6650 6.65000000e+02 -3.57431418e-10 -5.42968337e-10 6.50055254e-10
6700 6.70000000e+02 1.90539140e-09 -2.80624590e-09 3.39198061e-09
6750 6.75000000e+02 1.69438863e-09 -2.47928256e-09 3.00296434e-09
6800 6.80000000e+02 1.03227649e-09 -1.45610102e-09 1.78488793e-09
6850 6.85000000e+02 9.82254278e-11 -1.86219040e-09 1.86477916e-09
6900 6.90000000e+02 2.87400326e-10 -2.21598384e-09 2.23454320e-09
6950 6.95000000e+02 -6.36646291e-11 -1.49611878e-09 1.49747274e-09
7000 7.00000000e+02 -9.03128239e-10 -2.61343303e-09 2.76508097e-09
7050 7.05000000e+02 -9.87711246e-10 -5.70935299e-10 1.14085083e-09
7100 7.10000000e+02 -1.89720595e-09 -9.92258720e-10 2.14102027e-09
7150 7.15000000e+02 4.17912815e-10 -2.33831088e-09 2.37536290e-09
7200 7.20000000e+02 -1.11867848e-09 -2.28351382e-09 2.54280887e-09
7250 7.25000000e+02 -2.41016096e-10 -1.82376425e-09 1.83962083e-09
7300 7.30000000e+02 4.41559678e-10 -1.83308657e-09 1.88551885e-09
7350 7.35000000e+02 -1.39243639e-09 -3.01156433e-09 3.31789072e-09
7400 7.40000000e+02 -2.21461960e-10 -1.02818376e-09 1.05176387e-09
7450 7.45000000e+02 -2.21461960e-10 -2.19279173e-09 2.20394668e-09
7500 7.50000000e+02 -2.39651854e-10 -2.00293471e-09 2.01722097e-09
7550 7.55000000e+02 7.48059392e-10 -3.44016371e-09 3.52055666e-09
7600 7.60000000e+02 -5.51153789e-10 -8.99945007e-10 1.05530636e-09
7650 7.65000000e+02 -1.30057742e-10 -2.03681338e-09 2.04096148e-09
7700 7.70000000e+02 -9.95896698e-11 -1.19371180e-09 1.19785890e-09
7750 7.75000000e+02 4.54747351e-11 -2.04681783e-09 2.04732293e-09
7800 7.80000000e+02 -8.84938345e-10 -1.40266820e-09 1.65849147e-09
7850 7.85000000e+02 2.53294274e-10 -1.84809323e-09 1.86537036e-09
7900 7.90000000e+02 -8.54925020e-11 -1.13050191e-09 1.13372993e-09
7950 7.95000000e+02 -9.04492481e-10 -9.99307304e-10 1.34785820e-09
8000 8.00000000e+02 1.13368515e-09 -1.67915459e-09 2.02603113e-09
8050 8.05000000e+02 -4.43833414e-10 -8.45375325e-10 9.54802357e-10
8100 8.10000000e+02 -1.10685505e-09 -1.13845999e-09 1.58783477e-09
8150 8.15000000e+02 1.05228537e-09 -9.44964995e-10 1.41430666e-09
8200 8.20000000e+02 4.31100489e-10 -4.78394213e-10 6.43978769e-10
8250 8.25000000e+02 3.92446964e-10 3.88581611e-10 5.52277365e-10
8300 8.30000000e+02 7.78072717e-10 -6.98946678e-10 1.04590803e-09
8350 8.35000000e+02 -2.18733476e-10 1.27988642e-09 1.29844275e-09
