# step  t  vx_mean  vy_mean  vmag_mean
25100 2.51000000e+03 2.48228665e-03 -1.15134101e-03 2.73629917e-03
25200 2.52000000e+03 2.51386221e-03 -1.25184667e-03 2.80831325e-03
25300 2.53000000e+03 2.53326283e-03 -1.10700110e-03 2.76457447e-03
25400 2.54000000e+03 2.42814980e-03 -9.80126206e-04 2.61850317e-03
25500 2.55000000e+03 2.46902416e-03 -9.57029522e-04 2.64801544e-03
25600 2.56000000e+03 2.51248595e-03 -9.31387476e-04 2.67956495e-03
25700 2.57000000e+03 2.49614427e-03 -8.26310890e-04 2.62935846e-03
25800 2.58000000e+03 2.34975712e-03 -9.03201173e-04 2.51736587e-03
25900 2.59000000e+03 2.25279597e-03 -7.69556151e-04 2.38061050e-03
26000 2.60000000e+03 2.07937462e-03 -7.33611232e-04 2.20499076e-03
26100 2.61000000e+03 2.02126498e-03 -7.34599773e-04 2.15061595e-03
26200 2.62000000e+03 1.98278157e-03 -8.11133068e-04 2.14227907e-03
26300 2.63000000e+03 2.17268430e-03 -7.49895873e-04 2.29845619e-03
26400 2.64000000e+03 2.11272971e-03 -7.47189624e-04 2.24096389e-03
26500 2.65000000e+03 2.09849374e-03 -5.88572992e-04 2.17947107e-03
26600 2.66000000e+03 1.99574768e-03 -5.42038586e-04 2.06804609e-03
26700 2.67000000e+03 1.88808411e-03 -5.10779617e-04 1.95595435e-03
26800 2.68000000e+03 2.14435207e-03 -5.64909889e-04 2.21751414e-03
26900 2.69000000e+03 2.25869846e-03 -7.66147627e-04 2.38509977e-03
27000 2.70000000e+03 2.30192463e-03 -8.21809750e-04 2.44422345e-03
27100 2.71000000e+03 2.45539611e-03 -9.62362858e-04 2.63725470e-03
27200 2.72000000e+03 2.43209372e-03 -1.00612338e-03 2.63198863e-03
27300 2.73000000e+03 2.42182869e-03 -1.05461094e-03 2.64148792e-03
27400 2.74000000e+03 2.41681770e-03 -1.20668672e-03 2.70131462e-03
27500 2.75000000e+03 2.36619799e-03 -1.01818971e-03 2.57596647e-03
27600 2.76000000e+03 2.38041417e-03 -9.36125929e-04 2.55787087e-03
27700 2.77000000e+03 2.38135015e-03 -1.03748718e-03 2.59753887e-03
27800 2.78000000e+03 2.42067664e-03 -1.00918242e-03 2.62261788e-03
27900 2.79000000e+03 2.55622389e-03 -1.27393380e-03 2.85607911e-03
28000 2.80000000e+03 2.55867513e-03 -1.29520416e-03 2.86781663e-03
28100 2.81000000e+03 2.50591920e-03 -1.17551500e-03 2.76793543e-03
28200 2.82000000e+03 2.40357104e-03 -1.16856117e-03 2.67258095e-03
28300 2.83000000e+03 2.34634965e-03 -1.10550527e-03 2.59374220e-03
28400 2.84000000e+03 2.30639381e-03 -9.99968732e-04 2.51383967e-03
28500 2.85000000e+03 2.37413472e-03 -1.10089418e-03 2.61696077e-03
28600 2.86000000e+03 2.37523718e-03 -1.05201150e-03 2.59778364e-03
28700 2.87000000e+03 2.26500584e-03 -9.66522377e-04 2.46260369e-03
28800 2.88000000e+03 2.56764004e-03 -1.06784340e-03 2.78083889e-03
28900 2.89000000e+03 2.54222844e-03 -8.88525741e-04 2.69302867e-03
29000 2.90000000e+03 2.42405524e-03 -8.85683461e-04 2.58079039e-03
29100 2.91000000e+03 2.52705393e-03 -8.88638548e-04 2.67874598e-03
29200 2.92000000e+03 2.61243014e-03 -1.10814755e-03 2.83774245e-03
29300 2.93000000e+03 2.77101225e-03 -1.20098051e-03 3.02007667e-03
29400 2.94000000e+03 2.70933146e-03 -1.18295837e-03 2.95632668e-03
29500 2.95000000e+03 2.80177896e-03 -1.25859887e-03 3.07148766e-03
29600 2.96000000e+03 2.66253809e-03 -1.35108631e-03 2.98572324e-03
29700 2.97000000e+03 2.78572598e-03 -1.43546250e-03 3.13381905e-03
29800 2.98000000e+03 2.66185217e-03 -1.22304901e-03 2.92938660e-03
29900 2.99000000e+03 2.51945085e-03 -1.21911801e-03 2.79890716e-03
30000 3.00000000e+03 2.49296101e-03 -1.15530472e-03 2.74765056e-03
30100 3.01000000e+03 2.46955222e-03 -1.11753994e-03 2.71064267e-03
30200 3.02000000e+03 2.38532363e-03 -9.47971828e-04 2.56679166e-03
30300 3.03000000e+03 2.49506743e-03 -1.24858599e-03 2.79004094e-03
30400 3.04000000e+03 2.63703312e-03 -1.49037316e-03 3.02905197e-03
30500 3.05000000e+03 2.56155012e-03 -1.36439176e-03 2.90225842e-03
30600 3.06000000e+03 2.52991589e-03 -1.34217262e-03 2.86389625e-03
30700 3.07000000e+03 2.39168480e-03 -1.32363220e-03 2.73352490e-03
30800 3.08000000e+03 2.36402731e-03 -1.29078806e-03 2.69346597e-03
30900 3.09000000e+03 2.45561870e-03 -1.20981690e-03 2.73746600e-03
31000 3.10000000e+03 2.42170133e-03 -1.18925818e-03 2.69795707e-03
31100 3.11000000e+03 2.40173237e-03 -1.21797214e-03 2.69291190e-03
31200 3.12000000e+03 2.57328083e-03 -1.49245816e-03 2.97476143e-03
31300 3.13000000e+03 2.72450922e-03 -1.72131788e-03 3.22271403e-03
31400 3.14000000e+03 2.66508898e-03 -1.58321450e-03 3.09988184e-03
31500 3.15000000e+03 2.78047007e-03 -1.52115233e-03 3.16937189e-03
31600 3.16000000e+03 2.75071524e-03 -1.44301006e-03 3.10623765e-03
31700 3.17000000e+03 2.77281972e-03 -1.37102313e-03 3.09325615e-03
31800 3.18000000e+03 2.78900121e-03 -1.50782522e-03 3.17049912e-03
31900 3.19000000e+03 2.78103724e-03 -1.41371519e-03 3.11973697e-03
32000 3.20000000e+03 2.76826159e-03 -1.37114641e-03 3.08922559e-03
32100 3.21000000e+03 2.76118633e-03 -1.39732403e-03 3.09461862e-03
32200 3.22000000e+03 2.73958617e-03 -1.33559923e-03 3.04781195e-03
32300 3.23000000e+03 2.64566904e-03 -1.28040346e-03 2.93921719e-03
32400 3.24000000e+03 2.51858309e-03 -1.26964087e-03 2.82050504e-03
32500 3.25000000e+03 2.55848048e-03 -1.42087066e-03 2.92655015e-03
32600 3.26000000e+03 2.42518308e-03 -1.39476522e-03 2.79765669e-03
32700 3.27000000e+03 2.49627861e-03 -1.29313429e-03 2.81133477e-03
32800 3.28000000e+03 2.41255830e-03 -1.20278040e-03 2.69575931e-03
32900 3.29000000e+03 2.52724695e-03 -1.39928039e-03 2.88876492e-03
33000 3.30000000e+03 2.52892333e-03 -1.36374054e-03 2.87319360e-03
33100 3.31000000e+03 2.54940777e-03 -1.32700801e-03 2.87409642e-03
33200 3.32000000e+03 2.54256371e-03 -1.42191490e-03 2.91315503e-03
33300 3.33000000e+03 2.63192668e-03 -1.30759063e-03 2.93884863e-03
33400 3.34000000e+03 2.65256222e-03 -1.21986470e-03 2.91961577e-03
33500 3.35000000e+03 2.61723227e-03 -1.09645317e-03 2.83762476e-03
33600 3.36000000e+03 2.66833231e-03 -1.29854539e-03 2.96752716e-03
33700 3.37000000e+03 2.70061311e-03 -1.26740104e-03 2.98322251e-03
33800 3.38000000e+03 2.94849998e-03 -1.27810123e-03 3.21359533e-03
33900 3.39000000e+03 2.91898823e-03 -1.34853658e-03 3.21543826e-03
34000 3.40000000e+03 2.86114472e-03 -1.34108309e-03 3.15985015e-03
34100 3.41000000e+03 2.81831808e-03 -1.31360895e-03 3.10941881e-03
34200 3.42000000e+03 2.79048551e-03 -1.59075903e-03 3.21205910e-03
34300 3.43000000e+03 2.73412466e-03 -1.43182999e-03 3.08635299e-03
34400 3.44000000e+03 2.82259053e-03 -1.63357903e-03 3.26122641e-03
34500 3.45000000e+03 2.73034512e-03 -1.91961043e-03 3.33761721e-03
34600 3.46000000e+03 2.61111418e-03 -1.93808961e-03 3.25178545e-03
34700 3.47000000e+03 2.60234624e-03 -1.78306375e-03 3.15460335e-03
34800 3.48000000e+03 2.60614790e-03 -1.73701625e-03 3.13196940e-03
