# step  t  vx_mean  vy_mean  vmag_mean
10600 1.06000000e+03 4.71787434e-03 -2.97427922e-03 5.57715655e-03
10700 1.07000000e+03 4.70997114e-03 -2.88327178e-03 5.52241652e-03
10800 1.08000000e+03 4.75391652e-03 -2.91885622e-03 5.57848043e-03
10900 1.09000000e+03 4.70610848e-03 -2.75792135e-03 5.45468488e-03
11000 1.10000000e+03 4.81221732e-03 -3.04371631e-03 5.69400074e-03
11100 1.11000000e+03 4.87024477e-03 -3.19756707e-03 5.82612386e-03
11200 1.12000000e+03 4.96767508e-03 -2.94289412e-03 5.77394332e-03
11300 1.13000000e+03 4.87118633e-03 -2.80537573e-03 5.62126225e-03
11400 1.14000000e+03 4.79084440e-03 -2.76806462e-03 5.53302555e-03
11500 1.15000000e+03 4.74987412e-03 -2.74668541e-03 5.48685565e-03
11600 1.16000000e+03 4.72826138e-03 -2.90332525e-03 5.54849107e-03
11700 1.17000000e+03 4.67406632e-03 -2.97338888e-03 5.53966943e-03
11800 1.18000000e+03 4.52217599e-03 -3.15506244e-03 5.51402709e-03
11900 1.19000000e+03 4.50139958e-03 -3.03731766e-03 5.43027594e-03
12000 1.20000000e+03 4.60668094e-03 -3.21787922e-03 5.61927540e-03
12100 1.21000000e+03 4.80517419e-03 -3.28756892e-03 5.82218244e-03
12200 1.22000000e+03 4.79474012e-03 -3.44944466e-03 5.90662351e-03
12300 1.23000000e+03 4.72498778e-03 -3.47018661e-03 5.86239752e-03
12400 1.24000000e+03 4.73283604e-03 -3.43152904e-03 5.84594975e-03
12500 1.25000000e+03 4.67513315e-03 -3.32686212e-03 5.73802070e-03
12600 1.26000000e+03 4.69387695e-03 -3.24942009e-03 5.70887132e-03
12700 1.27000000e+03 4.61942796e-03 -3.13808885e-03 5.58450681e-03
12800 1.28000000e+03 4.61866846e-03 -3.11244465e-03 5.56950717e-03
12900 1.29000000e+03 4.63311188e-03 -3.12299421e-03 5.58738029e-03
13000 1.30000000e+03 4.71236091e-03 -3.12484824e-03 5.65429234e-03
13100 1.31000000e+03 4.78491699e-03 -3.15856538e-03 5.73340788e-03
13200 1.32000000e+03 4.91585908e-03 -2.93744355e-03 5.72662599e-03
13300 1.33000000e+03 4.93504945e-03 -3.16572795e-03 5.86315159e-03
13400 1.34000000e+03 4.93803341e-03 -3.12661147e-03 5.84464483e-03
13500 1.35000000e+03 5.10819256e-03 -3.03334394e-03 5.94094325e-03
13600 1.36000000e+03 5.13316225e-03 -2.93854391e-03 5.91476078e-03
13700 1.37000000e+03 5.12696570e-03 -2.80608796e-03 5.84464771e-03
13800 1.38000000e+03 5.15908422e-03 -2.93590082e-03 5.93596358e-03
13900 1.39000000e+03 5.25756832e-03 -3.11896089e-03 6.11309592e-03
14000 1.40000000e+03 5.23982197e-03 -3.19663994e-03 6.13793460e-03
14100 1.41000000e+03 5.15716989e-03 -3.33564868e-03 6.14190145e-03
14200 1.42000000e+03 4.98233456e-03 -3.21592717e-03 5.93007970e-03
14300 1.43000000e+03 4.96808626e-03 -3.16980411e-03 5.89317734e-03
14400 1.44000000e+03 5.14426781e-03 -3.15136858e-03 6.03279498e-03
14500 1.45000000e+03 5.38737420e-03 -3.35811009e-03 6.34828356e-03
14600 1.46000000e+03 5.46785258e-03 -3.20410985e-03 6.33748623e-03
14700 1.47000000e+03 5.36957663e-03 -3.20898904e-03 6.25539478e-03
14800 1.48000000e+03 5.33953635e-03 -3.02639510e-03 6.13756595e-03
14900 1.49000000e+03 5.24283387e-03 -3.06418212e-03 6.07260397e-03
15000 1.50000000e+03 5.13862632e-03 -2.96689663e-03 5.93362925e-03
15100 1.51000000e+03 5.01942541e-03 -3.24588967e-03 5.97749373e-03
15200 1.52000000e+03 4.98172455e-03 -3.10604670e-03 5.87069890e-03
15300 1.53000000e+03 4.78590373e-03 -3.22879478e-03 5.77321317e-03
15400 1.54000000e+03 4.74364916e-03 -2.96021439e-03 5.59151827e-03
15500 1.55000000e+03 4.53270646e-03 -2.79867393e-03 5.32710086e-03
15600 1.56000000e+03 4.57390770e-03 -3.09183239e-03 5.52087486e-03
15700 1.57000000e+03 4.53293230e-03 -2.84396438e-03 5.35122497e-03
15800 1.58000000e+03 4.57557803e-03 -2.89535383e-03 5.41470111e-03
15900 1.59000000e+03 4.62109502e-03 -2.92530353e-03 5.46917910e-03
16000 1.60000000e+03 4.68548946e-03 -3.02949036e-03 5.57957196e-03
16100 1.61000000e+03 4.63188998e-03 -2.91546318e-03 5.47305494e-03
16200 1.62000000e+03 4.74530086e-03 -2.96171522e-03 5.59371409e-03
16300 1.63000000e+03 4.59754560e-03 -2.79139611e-03 5.37859813e-03
16400 1.64000000e+03 4.49583074e-03 -2.98400153e-03 5.39599474e-03
16500 1.65000000e+03 4.41025989e-03 -2.74501229e-03 5.19475551e-03
16600 1.66000000e+03 4.29221755e-03 -2.86088348e-03 5.15827353e-03
16700 1.67000000e+03 4.34846152e-03 -2.94372020e-03 5.25115284e-03
16800 1.68000000e+03 4.34290944e-03 -2.67333235e-03 5.09976158e-03
16900 1.69000000e+03 4.48267814e-03 -2.99209799e-03 5.38953186e-03
17000 1.70000000e+03 4.52286378e-03 -3.30608641e-03 5.60236593e-03
17100 1.71000000e+03 4.55578044e-03 -3.10563622e-03 5.51362964e-03
17200 1.72000000e+03 4.64921538e-03 -3.02683003e-03 5.54769355e-03
17300 1.73000000e+03 4.83433530e-03 -3.13609769e-03 5.76245663e-03
17400 1.74000000e+03 5.05241612e-03 -3.18673113e-03 5.97345494e-03
17500 1.75000000e+03 4.85076988e-03 -2.84355739e-03 5.62279175e-03
17600 1.76000000e+03 4.93614608e-03 -2.85594189e-03 5.70280126e-03
17700 1.77000000e+03 4.91270050e-03 -3.02312686e-03 5.76835525e-03
17800 1.78000000e+03 4.95537138e-03 -2.86046532e-03 5.72171017e-03
17900 1.79000000e+03 4.73961746e-03 -2.75805150e-03 5.48368688e-03
18000 1.80000000e+03 4.75530978e-03 -2.64582643e-03 5.44181667e-03
18100 1.81000000e+03 4.84073861e-03 -2.75480747e-03 5.56971404e-03
18200 1.82000000e+03 4.95798979e-03 -3.04677035e-03 5.81931889e-03
18300 1.83000000e+03 4.99249063e-03 -2.78997049e-03 5.71916935e-03
18400 1.84000000e+03 4.96407878e-03 -2.82078306e-03 5.70954422e-03
18500 1.85000000e+03 4.87507740e-03 -2.99437833e-03 5.72124822e-03
18600 1.86000000e+03 4.79231821e-03 -3.02407751e-03 5.66668851e-03
18700 1.87000000e+03 4.78993077e-03 -3.16194375e-03 5.73945338e-03
18800 1.88000000e+03 4.78171417e-03 -3.07303411e-03 5.68404162e-03
18900 1.89000000e+03 4.77423426e-03 -3.21093039e-03 5.75355427e-03
19000 1.90000000e+03 4.66565648e-03 -3.16945533e-03 5.64037211e-03
19100 1.91000000e+03 4.65119630e-03 -3.18169966e-03 5.63532073e-03
19200 1.92000000e+03 4.72626183e-03 -3.06309527e-03 5.63206033e-03
19300 1.93000000e+03 4.92336601e-03 -3.49942781e-03 6.04032515e-03
19400 1.94000000e+03 4.97330260e-03 -3.58823733e-03 6.13263287e-03
19500 1.95000000e+03 5.11729252e-03 -3.40443640e-03 6.14628912e-03
19600 1.96000000e+03 5.01754787e-03 -3.35016893e-03 6.03319306e-03
19700 1.97000000e+03 4.93635377e-03 -3.35052516e-03 5.96603783e-03
19800 1.98000000e+03 4.83570341e-03 -3.15862079e-03 5.77589065e-03
19900 1.99000000e+03 4.81692143e-03 -3.11047630e-03 5.73391619e-03
20000 2.00000000e+03 4.81404737e-03 -3.36035388e-03 5.87086282e-03
20100 2.01000000e+03 4.75690002e-03 -3.12221982e-03 5.69002235e-03
20200 2.02000000e+03 4.75730235e-03 -3.01510282e-03 5.63229710e-03
20300 2.03000000e+03 4.79606539e-03 -3.39896907e-03 5.87837001e-03
20400 2.04000000e+03 4.92458045e-03 -3.07463272e-03 5.80558860e-03
20500 2.05000000e+03 4.84376913e-03 -3.02460045e-03 5.71054352e-03
20600 2.06000000e+03 4.86804591e-03 -2.98097031e-03 5.70824448e-03
20700 2.07000000e+03 4.89337230e-03 -2.98544043e-03 5.73218519e-03
20800 2.08000000e+03 4.99013206e-03 -3.49951605e-03 6.09491842e-03
20900 2.09000000e+03 4.94485488e-03 -3.57328262e-03 6.10081458e-03
21000 2.10000000e+03 5.01008751e-03 -3.56688909e-03 6.15009550e-03
21100 2.11000000e+03 4.88230772e-03 -3.38174240e-03 5.93911697e-03
21200 2.12000000e+03 5.03306650e-03 -3.29808635e-03 6.01740242e-03
21300 2.13000000e+03 4.93480358e-03 -3.16999690e-03 5.86525078e-03
21400 2.14000000e+03 4.85801324e-03 -3.20620788e-03 5.82065818e-03
21500 2.15000000e+03 4.92509408e-03 -3.25815752e-03 5.90526393e-03
21600 2.16000000e+03 4.76485211e-03 -3.30490456e-03 5.79881107e-03
21700 2.17000000e+03 4.99879383e-03 -3.52280354e-03 6.11539733e-03
21800 2.18000000e+03 4.96121403e-03 -3.59256752e-03 6.12537232e-03
21900 2.19000000e+03 4.95776534e-03 -3.34050087e-03 5.97815885e-03
22000 2.20000000e+03 4.80686408e-03 -3.06955446e-03 5.70334172e-03
22100 2.21000000e+03 4.72897012e-03 -2.87149614e-03 5.53250833e-03
22200 2.22000000e+03 4.89868596e-03 -3.34956031e-03 5.93436420e-03
22300 2.23000000e+03 4.86447383e-03 -3.33486008e-03 5.89782989e-03
22400 2.24000000e+03 4.69707511e-03 -2.95367814e-03 5.54857902e-03
22500 2.25000000e+03 4.78303712e-03 -3.00215557e-03 5.64715700e-03
22600 2.26000000e+03 4.74464241e-03 -2.97940825e-03 5.60254453e-03
22700 2.27000000e+03 4.65039723e-03 -3.11308377e-03 5.59620273e-03
22800 2.28000000e+03 4.76431428e-03 -3.05223698e-03 5.65816588e-03
22900 2.29000000e+03 4.73393407e-03 -3.16736335e-03 5.69581621e-03
23000 2.30000000e+03 4.51184204e-03 -3.05694924e-03 5.44992268e-03
23100 2.31000000e+03 4.63084271e-03 -2.98451609e-03 5.50926860e-03
23200 2.32000000e+03 4.74481983e-03 -2.88642454e-03 5.55380607e-03
23300 2.33000000e+03 4.72289976e-03 -2.99386960e-03 5.59187243e-03
23400 2.34000000e+03 4.81332839e-03 -3.04830936e-03 5.69739590e-03
23500 2.35000000e+03 4.83348919e-03 -2.88878335e-03 5.63095791e-03
23600 2.36000000e+03 4.76463605e-03 -2.79381452e-03 5.52332837e-03
23700 2.37000000e+03 4.77748271e-03 -2.64246366e-03 5.45957464e-03
23800 2.38000000e+03 4.57111187e-03 -2.25744443e-03 5.09814860e-03
23900 2.39000000e+03 4.71564196e-03 -2.53674807e-03 5.35465871e-03
24000 2.40000000e+03 4.61575948e-03 -2.55543040e-03 5.27593215e-03
24100 2.41000000e+03 4.85910382e-03 -2.74682790e-03 5.58175183e-03
24200 2.42000000e+03 4.83147334e-03 -2.73915892e-03 5.55392890e-03
24300 2.43000000e+03 5.00401109e-03 -2.73596752e-03 5.70312592e-03
24400 2.44000000e+03 5.03673125e-03 -2.87273503e-03 5.79838497e-03
24500 2.45000000e+03 4.97120619e-03 -2.88420916e-03 5.74730836e-03
24600 2.46000000e+03 5.01265703e-03 -2.85874284e-03 5.77054080e-03
24700 2.47000000e+03 4.99436771e-03 -2.81891995e-03 5.73498200e-03
24800 2.48000000e+03 4.88590682e-03 -2.81555182e-03 5.63909723e-03
24900 2.49000000e+03 4.85581486e-03 -2.88993237e-03 5.65072093e-03
25000 2.50000000e+03 4.74025775e-03 -2.98602227e-03 5.60235419e-03
25100 2.51000000e+03 4.70768288e-03 -2.87860725e-03 5.51803024e-03
25200 2.52000000e+03 4.73115128e-03 -2.89238617e-03 5.54524031e-03
25300 2.53000000e+03 4.68907878e-03 -3.06756049e-03 5.60333715e-03
25400 2.54000000e+03 4.74519050e-03 -2.93782749e-03 5.58100916e-03
25500 2.55000000e+03 4.88275895e-03 -2.92334449e-03 5.69098216e-03
25600 2.56000000e+03 4.98338044e-03 -3.10050976e-03 5.86917723e-03
25700 2.57000000e+03 4.91446629e-03 -3.20044509e-03 5.86471037e-03
25800 2.58000000e+03 5.00999624e-03 -3.12543567e-03 5.90494796e-03
25900 2.59000000e+03 5.07115386e-03 -3.12776351e-03 5.95814620e-03
26000 2.60000000e+03 5.01015503e-03 -3.28087620e-03 5.98880640e-03
26100 2.61000000e+03 4.87825647e-03 -3.15636303e-03 5.81033680e-03
26200 2.62000000e+03 4.78760432e-03 -2.99861003e-03 5.64914306e-03
26300 2.63000000e+03 4.80150664e-03 -3.11919069e-03 5.72571538e-03
26400 2.64000000e+03 4.89651645e-03 -3.30436160e-03 5.90717182e-03
26500 2.65000000e+03 5.06155938e-03 -3.23068909e-03 6.00472609e-03
26600 2.66000000e+03 4.97748796e-03 -3.15833185e-03 5.89495093e-03
26700 2.67000000e+03 4.95099090e-03 -3.03831184e-03 5.80892845e-03
26800 2.68000000e+03 5.20499703e-03 -3.19639826e-03 6.10810575e-03
26900 2.69000000e+03 5.00961579e-03 -3.23700509e-03 5.96443227e-03
27000 2.70000000e+03 4.99430206e-03 -3.17864236e-03 5.92003550e-03
27100 2.71000000e+03 5.17257629e-03 -3.29628726e-03 6.13360051e-03
27200 2.72000000e+03 4.96552093e-03 -3.34706157e-03 5.98825678e-03
27300 2.73000000e+03 4.87776427e-03 -3.16600152e-03 5.81516551e-03
27400 2.74000000e+03 4.78356238e-03 -2.96595716e-03 5.62844303e-03
27500 2.75000000e+03 4.95412154e-03 -3.02373804e-03 5.80399104e-03
27600 2.76000000e+03 4.94356174e-03 -3.13264574e-03 5.85254406e-03
27700 2.77000000e+03 4.99807065e-03 -3.40333488e-03 6.04676761e-03
27800 2.78000000e+03 4.89861192e-03 -3.35297897e-03 5.93623338e-03
27900 2.79000000e+03 4.87552583e-03 -3.41682462e-03 5.95360753e-03
28000 2.80000000e+03 5.01927268e-03 -3.48405284e-03 6.10996910e-03
28100 2.81000000e+03 5.02002705e-03 -3.44456732e-03 6.08816192e-03
28200 2.82000000e+03 5.02875634e-03 -3.43917194e-03 6.09231433e-03
28300 2.83000000e+03 4.91314055e-03 -3.33725754e-03 5.93938027e-03
28400 2.84000000e+03 4.75763809e-03 -3.55042052e-03 5.93637988e-03
28500 2.85000000e+03 4.72341012e-03 -3.30299325e-03 5.76371127e-03
28600 2.86000000e+03 4.74820798e-03 -3.49449925e-03 5.89550711e-03
28700 2.87000000e+03 4.72661713e-03 -3.52286315e-03 5.89503810e-03
28800 2.88000000e+03 4.87337215e-03 -3.55113251e-03 6.02995010e-03
28900 2.89000000e+03 4.70925216e-03 -3.42534389e-03 5.82323249e-03
29000 2.90000000e+03 4.81184945e-03 -3.28418310e-03 5.82578353e-03
29100 2.91000000e+03 4.98363096e-03 -3.19148833e-03 5.91795364e-03
29200 2.92000000e+03 4.88998555e-03 -3.15939565e-03 5.82183300e-03
29300 2.93000000e+03 4.86893300e-03 -3.15266941e-03 5.80050282e-03
29400 2.94000000e+03 4.95715998e-03 -3.01424484e-03 5.80164692e-03
29500 2.95000000e+03 5.06014749e-03 -2.89554102e-03 5.83003006e-03
29600 2.96000000e+03 5.05373301e-03 -3.19747510e-03 5.98030638e-03
29700 2.97000000e+03 5.35325380e-03 -3.58795701e-03 6.44443649e-03
29800 2.98000000e+03 5.25535224e-03 -3.29522556e-03 6.20300239e-03
29900 2.99000000e+03 5.13595063e-03 -2.95832776e-03 5.92703063e-03
30000 3.00000000e+03 5.16378088e-03 -2.78718374e-03 5.86796610e-03
30100 3.01000000e+03 5.12394449e-03 -2.74089561e-03 5.81096514e-03
30200 3.02000000e+03 5.05659496e-03 -2.90388986e-03 5.83110015e-03
30300 3.03000000e+03 4.94702160e-03 -2.80778762e-03 5.68829448e-03
30400 3.04000000e+03 4.88680694e-03 -2.94182752e-03 5.70396627e-03
30500 3.05000000e+03 4.87772049e-03 -2.81014852e-03 5.62930652e-03
30600 3.06000000e+03 4.86267731e-03 -2.73156771e-03 5.57737328e-03
30700 3.07000000e+03 4.80620889e-03 -2.69784010e-03 5.51162273e-03
30800 3.08000000e+03 4.72319964e-03 -2.64424854e-03 5.41300889e-03
30900 3.09000000e+03 4.65202238e-03 -2.34933174e-03 5.21159015e-03
31000 3.10000000e+03 4.74627782e-03 -2.52171280e-03 5.37458729e-03
31100 3.11000000e+03 4.57448745e-03 -2.44513713e-03 5.18696742e-03
31200 3.12000000e+03 4.74999286e-03 -2.58243270e-03 5.40660622e-03
31300 3.13000000e+03 4.63328557e-03 -2.55707488e-03 5.29206643e-03
31400 3.14000000e+03 4.64885961e-03 -2.88126851e-03 5.46933304e-03
31500 3.15000000e+03 4.75233793e-03 -2.99336156e-03 5.61648727e-03
31600 3.16000000e+03 4.76995856e-03 -3.11646354e-03 5.69779340e-03
31700 3.17000000e+03 4.81197145e-03 -3.02891270e-03 5.68589319e-03
31800 3.18000000e+03 4.70260158e-03 -3.07361921e-03 5.61797087e-03
31900 3.19000000e+03 4.74416791e-03 -3.14801442e-03 5.69360377e-03
32000 3.20000000e+03 4.73424932e-03 -3.05489474e-03 5.63431438e-03
32100 3.21000000e+03 4.67335200e-03 -2.77436152e-03 5.43482297e-03
32200 3.22000000e+03 4.75240080e-03 -2.83087813e-03 5.53165295e-03
32300 3.23000000e+03 4.71223053e-03 -3.04163061e-03 5.60862134e-03
32400 3.24000000e+03 4.76984866e-03 -2.92517338e-03 5.59536375e-03
32500 3.25000000e+03 4.80020745e-03 -2.88214022e-03 5.59899311e-03
32600 3.26000000e+03 4.74161096e-03 -2.91294092e-03 5.56489886e-03
32700 3.27000000e+03 4.86885896e-03 -3.27905081e-03 5.87009044e-03
32800 3.28000000e+03 4.88341041e-03 -3.26064671e-03 5.87192594e-03
32900 3.29000000e+03 5.05113602e-03 -3.40598449e-03 6.09218396e-03
33000 3.30000000e+03 4.91990987e-03 -3.02415062e-03 5.77503248e-03
33100 3.31000000e+03 4.86292318e-03 -2.98131839e-03 5.70405831e-03
33200 3.32000000e+03 4.77548828e-03 -2.91855424e-03 5.59671754e-03
33300 3.33000000e+03 4.78913728e-03 -3.01939389e-03 5.66149939e-03
33400 3.34000000e+03 4.73250821e-03 -3.04285390e-03 5.62633041e-03
33500 3.35000000e+03 4.77916002e-03 -3.04460083e-03 5.66656552e-03
33600 3.36000000e+03 4.86052502e-03 -2.81142653e-03 5.61505321e-03
33700 3.37000000e+03 5.01799025e-03 -2.95895874e-03 5.82543242e-03
33800 3.38000000e+03 5.25020622e-03 -3.18725267e-03 6.14192518e-03
33900 3.39000000e+03 5.35550341e-03 -3.21587245e-03 6.24685940e-03
34000 3.40000000e+03 5.22043370e-03 -3.19585763e-03 6.12098309e-03
34100 3.41000000e+03 5.06289350e-03 -3.30026913e-03 6.04356409e-03
34200 3.42000000e+03 5.28952572e-03 -3.63155873e-03 6.41617497e-03
34300 3.43000000e+03 5.14625572e-03 -3.54412687e-03 6.24858249e-03
34400 3.44000000e+03 4.99437749e-03 -3.33780376e-03 6.00705756e-03
34500 3.45000000e+03 4.86228243e-03 -3.22527951e-03 5.83474235e-03
34600 3.46000000e+03 4.87943552e-03 -3.32855852e-03 5.90662280e-03
34700 3.47000000e+03 4.78831027e-03 -3.27000441e-03 5.79834839e-03
34800 3.48000000e+03 4.87195933e-03 -3.32331960e-03 5.89749446e-03
