# step  t  vx_mean  vy_mean  vmag_mean
4000 4.00000000e+02 4.13416186e-04 -5.18620218e-05 4.16656468e-04
4100 4.10000000e+02 3.90152854e-04 -2.97697188e-05 3.91286961e-04
4200 4.20000000e+02 3.69874528e-04 -1.44984961e-05 3.70158578e-04
4300 4.30000000e+02 3.50850285e-04 -1.60663524e-06 3.50853964e-04
4400 4.40000000e+02 3.32673430e-04 9.58927012e-06 3.32811606e-04
4500 4.50000000e+02 3.15235782e-04 1.94429722e-05 3.15834811e-04
4600 4.60000000e+02 2.98381405e-04 2.81613084e-05 2.99707394e-04
4700 4.70000000e+02 2.82099209e-04 3.58335092e-05 2.84365968e-04
4800 4.80000000e+02 2.66477873e-04 4.25853068e-05 2.69859158e-04
4900 4.90000000e+02 2.51408725e-04 4.84341763e-05 2.56031670e-04
5000 5.00000000e+02 2.36945125e-04 5.35241634e-05 2.42915270e-04
5100 5.10000000e+02 3.39890597e-04 7.43327546e-05 3.47923809e-04
5200 5.20000000e+02 2.97279650e-04 8.27358526e-05 3.08578048e-04
5300 5.30000000e+02 2.67969997e-04 8.98641229e-05 2.82636657e-04
5400 5.40000000e+02 2.44521070e-04 9.57253214e-05 2.62590729e-04
5500 5.50000000e+02 2.76329694e-04 4.95961431e-05 2.80745218e-04
5600 5.60000000e+02 2.47661577e-04 6.44467509e-05 2.55909438e-04
5700 5.70000000e+02 2.96672224e-04 6.84124534e-05 3.04457998e-04
5800 5.80000000e+02 2.66257994e-04 8.04035153e-05 2.78133142e-04
5900 5.90000000e+02 2.42984912e-04 8.81629385e-05 2.58484760e-04
6000 6.00000000e+02 2.91641016e-04 1.53361863e-04 3.29506211e-04
6100 6.10000000e+02 3.00343847e-04 7.16209179e-05 3.08765254e-04
6200 6.20000000e+02 2.78736028e-04 6.82648388e-05 2.86973625e-04
6300 6.30000000e+02 2.60146306e-04 6.83026155e-05 2.68963469e-04
6400 6.40000000e+02 2.43608549e-04 6.95170893e-05 2.53333280e-04
6500 6.50000000e+02 2.28480640e-04 7.10977620e-05 2.39287054e-04
6600 6.60000000e+02 2.14313855e-04 7.26438084e-05 2.26290856e-04
6700 6.70000000e+02 2.00833776e-04 7.40100077e-05 2.14036648e-04
6800 6.80000000e+02 1.88098216e-04 7.50733525e-05 2.02526411e-04
6900 6.90000000e+02 1.75959896e-04 7.57853559e-05 1.91586287e-04
7000 7.00000000e+02 1.64550584e-04 7.62166237e-05 1.81344612e-04
7100 7.10000000e+02 1.53592220e-04 7.63886928e-05 1.71539507e-04
7200 7.20000000e+02 1.43193000e-04 7.62305717e-05 1.62220021e-04
7300 7.30000000e+02 1.33287569e-04 7.58424067e-05 1.53354644e-04
7400 7.40000000e+02 1.23925201e-04 7.52067936e-05 1.44960399e-04
7500 7.50000000e+02 1.15045797e-04 7.43655255e-05 1.36988200e-04
7600 7.60000000e+02 1.06640204e-04 7.33066772e-05 1.29406344e-04
7700 7.70000000e+02 9.87140666e-05 7.20955868e-05 1.22238458e-04
7800 7.80000000e+02 9.11682000e-05 7.07151776e-05 1.15378841e-04
7900 7.90000000e+02 8.40790308e-05 6.92294125e-05 1.08912786e-04
8000 8.00000000e+02 7.74048167e-05 6.75995470e-05 1.02767721e-04
8100 8.10000000e+02 7.11082394e-05 6.58949648e-05 9.69460060e-05
8200 8.20000000e+02 6.51563605e-05 6.41272563e-05 9.14202183e-05
8300 8.30000000e+02 5.95829842e-05 6.22480147e-05 8.61681342e-05
8400 8.40000000e+02 5.43996903e-05 6.03360604e-05 8.12389469e-05
8500 8.50000000e+02 4.95359454e-05 5.84049922e-05 7.65829811e-05
8600 8.60000000e+02 4.49812433e-05 5.64585607e-05 7.21864345e-05
8700 8.70000000e+02 4.07158004e-05 5.45015027e-05 6.80308034e-05
8800 8.80000000e+02 3.67415923e-05 5.24766656e-05 6.40604795e-05
8900 8.90000000e+02 3.30542280e-05 5.04968993e-05 6.03532835e-05
9000 9.00000000e+02 2.96020316e-05 4.85669043e-05 5.68772755e-05
9100 9.10000000e+02 2.64331902e-05 4.65907433e-05 5.35668825e-05
9200 9.20000000e+02 2.35275766e-05 4.46447011e-05 5.04648016e-05
9300 9.30000000e+02 2.08412657e-05 4.27335726e-05 4.75448902e-05
9400 9.40000000e+02 1.83642733e-05 4.08588021e-05 4.47960740e-05
9500 9.50000000e+02 1.60612672e-05 3.89995839e-05 4.21773855e-05
9600 9.60000000e+02 1.39312724e-05 3.71898859e-05 3.97135741e-05
9700 9.70000000e+02 1.19731394e-05 3.54444455e-05 3.74120941e-05
9800 9.80000000e+02 1.02046006e-05 3.37236597e-05 3.52337778e-05
9900 9.90000000e+02 8.58664498e-06 3.20438194e-05 3.31743400e-05
10000 1.00000000e+03 7.10372706e-06 3.03657434e-05 3.11855946e-05
10100 1.01000000e+03 5.76565162e-06 2.87639778e-05 2.93361408e-05
10200 1.02000000e+03 4.54913334e-06 2.72016769e-05 2.75794459e-05
10300 1.03000000e+03 3.42727344e-06 2.57163883e-05 2.59437629e-05
10400 1.04000000e+03 2.39633869e-06 2.43132872e-05 2.44310944e-05
10500 1.05000000e+03 1.44962223e-06 2.29666093e-05 2.30123130e-05
10600 1.06000000e+03 5.87287161e-07 2.16871686e-05 2.16951189e-05
10700 1.07000000e+03 -1.91771335e-07 2.04949356e-05 2.04958328e-05
10800 1.08000000e+03 -9.16942156e-07 1.93502747e-05 1.93719878e-05
10900 1.09000000e+03 -1.57730574e-06 1.82270251e-05 1.82951452e-05
11000 1.10000000e+03 -2.19428944e-06 1.71320007e-05 1.72719528e-05
11100 1.11000000e+03 -2.77503841e-06 1.61024473e-05 1.63398178e-05
11200 1.12000000e+03 -3.32798777e-06 1.51214208e-05 1.54833094e-05
11300 1.13000000e+03 -3.81315590e-06 1.42025119e-05 1.47054923e-05
11400 1.14000000e+03 -4.24079963e-06 1.33503627e-05 1.40077323e-05
11500 1.15000000e+03 -4.63088236e-06 1.25370516e-05 1.33649816e-05
11600 1.16000000e+03 -4.97172914e-06 1.17625168e-05 1.27700780e-05
11700 1.17000000e+03 -5.24661436e-06 1.10564479e-05 1.22381372e-05
11800 1.18000000e+03 -5.49989227e-06 1.03944467e-05 1.17598187e-05
11900 1.19000000e+03 -5.73207853e-06 9.80686400e-06 1.13591948e-05
12000 1.20000000e+03 -5.92441666e-06 9.25584391e-06 1.09895113e-05
12100 1.21000000e+03 -6.07903257e-06 8.73843783e-06 1.06449487e-05
12200 1.22000000e+03 -6.19252114e-06 8.27359599e-06 1.03343945e-05
12300 1.23000000e+03 -6.27631334e-06 7.86843066e-06 1.00650042e-05
12400 1.24000000e+03 -6.32811225e-06 7.50867730e-06 9.81963540e-06
12500 1.25000000e+03 -6.35623201e-06 7.22211826e-06 9.62084598e-06
12600 1.26000000e+03 -6.36190907e-06 6.98683925e-06 9.44932854e-06
12700 1.27000000e+03 -6.35666584e-06 6.79131654e-06 9.30210626e-06
12800 1.28000000e+03 -6.35134256e-06 6.61658532e-06 9.17162765e-06
12900 1.29000000e+03 -6.34399930e-06 6.47680145e-06 9.06616149e-06
13000 1.30000000e+03 -6.33370519e-06 6.36224377e-06 8.97741428e-06
13100 1.31000000e+03 -6.31751482e-06 6.26995143e-06 8.90074628e-06
13200 1.32000000e+03 -6.30496334e-06 6.19205957e-06 8.83709027e-06
13300 1.33000000e+03 -6.29025726e-06 6.12227814e-06 8.77779164e-06
13400 1.34000000e+03 -6.27388363e-06 6.06105459e-06 8.72341668e-06
13500 1.35000000e+03 -6.26103019e-06 6.02080036e-06 8.68622680e-06
13600 1.36000000e+03 -6.25035773e-06 5.98801853e-06 8.65582680e-06
13700 1.37000000e+03 -6.23930191e-06 5.96046812e-06 8.62879299e-06
13800 1.38000000e+03 -6.23178130e-06 5.93377672e-06 8.60492907e-06
13900 1.39000000e+03 -6.22716198e-06 5.91368143e-06 8.58773395e-06
14000 1.40000000e+03 -6.22244943e-06 5.90378431e-06 8.57750232e-06
14100 1.41000000e+03 -6.21840354e-06 5.89897490e-06 8.57125706e-06
14200 1.42000000e+03 -6.21764048e-06 5.88806870e-06 8.56320069e-06
14300 1.43000000e+03 -6.21555409e-06 5.88329658e-06 8.55840472e-06
14400 1.44000000e+03 -6.21520212e-06 5.88323019e-06 8.55810346e-06
14500 1.45000000e+03 -6.21532217e-06 5.88313287e-06 8.55812375e-06
14600 1.46000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
14700 1.47000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
14800 1.48000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
14900 1.49000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15000 1.50000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15100 1.51000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15200 1.52000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15300 1.53000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15400 1.54000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15500 1.55000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15600 1.56000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15700 1.57000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15800 1.58000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
15900 1.59000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16000 1.60000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16100 1.61000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16200 1.62000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16300 1.63000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16400 1.64000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16500 1.65000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16600 1.66000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16700 1.67000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16800 1.68000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
16900 1.69000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17000 1.70000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17100 1.71000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17200 1.72000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17300 1.73000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17400 1.74000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17500 1.75000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17600 1.76000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17700 1.77000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17800 1.78000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
17900 1.79000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18000 1.80000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18100 1.81000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18200 1.82000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18300 1.83000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18400 1.84000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18500 1.85000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18600 1.86000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18700 1.87000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18800 1.88000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
18900 1.89000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19000 1.90000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19100 1.91000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19200 1.92000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19300 1.93000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19400 1.94000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19500 1.95000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19600 1.96000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19700 1.97000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19800 1.98000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
19900 1.99000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20000 2.00000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20100 2.01000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20200 2.02000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20300 2.03000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20400 2.04000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20500 2.05000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20600 2.06000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20700 2.07000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20800 2.08000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
20900 2.09000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21000 2.10000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21100 2.11000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21200 2.12000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21300 2.13000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21400 2.14000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21500 2.15000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21600 2.16000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21700 2.17000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21800 2.18000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
21900 2.19000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22000 2.20000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22100 2.21000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22200 2.22000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22300 2.23000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22400 2.24000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22500 2.25000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22600 2.26000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22700 2.27000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22800 2.28000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
22900 2.29000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23000 2.30000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23100 2.31000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23200 2.32000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23300 2.33000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23400 2.34000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23500 2.35000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23600 2.36000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23700 2.37000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23800 2.38000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
23900 2.39000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24000 2.40000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24100 2.41000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24200 2.42000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24300 2.43000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24400 2.44000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24500 2.45000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24600 2.46000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24700 2.47000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24800 2.48000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
24900 2.49000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25000 2.50000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25100 2.51000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25200 2.52000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25300 2.53000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25400 2.54000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25500 2.55000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25600 2.56000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25700 2.57000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25800 2.58000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
25900 2.59000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26000 2.60000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26100 2.61000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26200 2.62000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26300 2.63000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26400 2.64000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26500 2.65000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26600 2.66000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26700 2.67000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26800 2.68000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
26900 2.69000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27000 2.70000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27100 2.71000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27200 2.72000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27300 2.73000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27400 2.74000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27500 2.75000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27600 2.76000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27700 2.77000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27800 2.78000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
27900 2.79000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28000 2.80000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28100 2.81000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28200 2.82000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28300 2.83000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28400 2.84000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28500 2.85000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28600 2.86000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28700 2.87000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28800 2.88000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
28900 2.89000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29000 2.90000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29100 2.91000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29200 2.92000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29300 2.93000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29400 2.94000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29500 2.95000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29600 2.96000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29700 2.97000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29800 2.98000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
29900 2.99000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30000 3.00000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30100 3.01000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30200 3.02000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30300 3.03000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30400 3.04000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30500 3.05000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30600 3.06000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30700 3.07000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30800 3.08000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
30900 3.09000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31000 3.10000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31100 3.11000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31200 3.12000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31300 3.13000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31400 3.14000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31500 3.15000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31600 3.16000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31700 3.17000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31800 3.18000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
31900 3.19000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32000 3.20000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32100 3.21000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32200 3.22000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32300 3.23000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32400 3.24000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32500 3.25000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32600 3.26000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32700 3.27000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32800 3.28000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
32900 3.29000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33000 3.30000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33100 3.31000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33200 3.32000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33300 3.33000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33400 3.34000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33500 3.35000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33600 3.36000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33700 3.37000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33800 3.38000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
33900 3.39000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34000 3.40000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34100 3.41000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34200 3.42000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34300 3.43000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34400 3.44000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34500 3.45000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34600 3.46000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34700 3.47000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34800 3.48000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
34900 3.49000000e+03 -6.21532126e-06 5.88306102e-06 8.55807370e-06
