# step  t  vx_mean  vy_mean  vmag_mean
3100 3.10000000e+02 1.01120118e-03 -3.55218363e-04 1.07177792e-03
3200 3.20000000e+02 9.75049217e-04 -2.93507677e-04 1.01826702e-03
3300 3.30000000e+02 9.44917207e-04 -3.22775799e-04 9.98525284e-04
3400 3.40000000e+02 9.01020365e-04 -2.49861972e-04 9.35023370e-04
3500 3.50000000e+02 8.59216903e-04 -1.94677952e-04 8.80995569e-04
3600 3.60000000e+02 8.70205346e-04 -2.26623990e-04 8.99230658e-04
3700 3.70000000e+02 9.23014130e-04 -1.93874293e-04 9.43155515e-04
3800 3.80000000e+02 8.71666125e-04 -1.45174621e-04 8.83672736e-04
3900 3.90000000e+02 8.88742739e-04 -1.65132078e-04 9.03953682e-04
4000 4.00000000e+02 9.20949969e-04 -2.02088748e-04 9.42861977e-04
4100 4.10000000e+02 9.44776926e-04 -3.20422521e-04 9.97634218e-04
4200 4.20000000e+02 8.98561033e-04 -2.61771464e-04 9.35914648e-04
4300 4.30000000e+02 9.19230748e-04 -2.88299401e-04 9.63380357e-04
4400 4.40000000e+02 1.02170627e-03 -3.06330854e-04 1.06664065e-03
4500 4.50000000e+02 1.04744919e-03 -2.93771329e-04 1.08786552e-03
4600 4.60000000e+02 9.99572803e-04 -2.38228342e-04 1.02756923e-03
4700 4.70000000e+02 9.54067567e-04 -1.91526837e-04 9.73101974e-04
4800 4.80000000e+02 9.09465889e-04 -1.49721440e-04 9.21707498e-04
4900 4.90000000e+02 8.65648675e-04 -1.11868620e-04 8.72847190e-04
5000 5.00000000e+02 9.10318980e-04 -7.98236943e-05 9.13812053e-04
5100 5.10000000e+02 8.85373680e-04 -2.02259631e-04 9.08182532e-04
5200 5.20000000e+02 8.36179301e-04 -1.57531904e-04 8.50889020e-04
5300 5.30000000e+02 8.76119477e-04 -1.14880684e-04 8.83619210e-04
5400 5.40000000e+02 8.15503066e-04 -7.95280066e-05 8.19371683e-04
5500 5.50000000e+02 7.68435828e-04 -4.70826490e-05 7.69876872e-04
5600 5.60000000e+02 9.00387531e-04 -1.84719829e-04 9.19140425e-04
5700 5.70000000e+02 8.46471870e-04 -1.41806377e-04 8.58267834e-04
5800 5.80000000e+02 8.10789119e-04 -1.92521387e-04 8.33332755e-04
5900 5.90000000e+02 8.79570376e-04 -2.09612568e-04 9.04202121e-04
6000 6.00000000e+02 8.24854651e-04 -1.71476131e-04 8.42489916e-04
6100 6.10000000e+02 7.78914895e-04 -1.33639478e-04 7.90296099e-04
6200 6.20000000e+02 7.36792048e-04 -9.85893130e-05 7.43358846e-04
6300 6.30000000e+02 6.96961768e-04 -6.69686124e-05 7.00171765e-04
6400 6.40000000e+02 7.19370146e-04 -1.07526015e-04 7.27361843e-04
6500 6.50000000e+02 7.11421366e-04 -1.65980891e-04 7.30527218e-04
6600 6.60000000e+02 6.77050557e-04 -1.35833834e-04 6.90542024e-04
6700 6.70000000e+02 7.86645920e-04 -1.66640573e-04 8.04102533e-04
6800 6.80000000e+02 7.30884844e-04 -1.12064547e-04 7.39426208e-04
6900 6.90000000e+02 6.86063431e-04 -7.03427067e-05 6.89660154e-04
7000 7.00000000e+02 7.05149665e-04 -1.03334321e-04 7.12680877e-04
7100 7.10000000e+02 7.48991093e-04 -1.09089538e-04 7.56893774e-04
7200 7.20000000e+02 7.48312799e-04 -1.59308707e-04 7.65082551e-04
7300 7.30000000e+02 7.07287283e-04 -2.02458017e-04 7.35693244e-04
7400 7.40000000e+02 7.04586972e-04 -2.46114039e-04 7.46334322e-04
7500 7.50000000e+02 6.80218742e-04 -2.07995603e-04 7.11308448e-04
7600 7.60000000e+02 6.55895565e-04 -1.72346801e-04 6.78161051e-04
7700 7.70000000e+02 6.31321745e-04 -1.39121927e-04 6.46468914e-04
7800 7.80000000e+02 6.06418529e-04 -1.08473760e-04 6.16043821e-04
7900 7.90000000e+02 6.68320456e-04 -1.10922112e-04 6.77462874e-04
8000 8.00000000e+02 6.45570108e-04 -8.11458231e-05 6.50649989e-04
8100 8.10000000e+02 6.21878251e-04 -5.25061696e-05 6.24090904e-04
8200 8.20000000e+02 6.66612003e-04 -8.69661526e-05 6.72260867e-04
8300 8.30000000e+02 6.42279105e-04 -6.30677605e-05 6.45368105e-04
8400 8.40000000e+02 6.16480713e-04 -4.01675097e-05 6.17787907e-04
8500 8.50000000e+02 6.50977832e-04 -1.64495330e-04 6.71439388e-04
8600 8.60000000e+02 6.20095292e-04 -2.31629630e-04 6.61944452e-04
8700 8.70000000e+02 6.91248395e-04 -2.04871365e-04 7.20969223e-04
8800 8.80000000e+02 7.07150321e-04 -2.45896226e-04 7.48683197e-04
8900 8.90000000e+02 8.12030979e-04 -3.76844720e-04 8.95212966e-04
9000 9.00000000e+02 7.83699390e-04 -3.21761734e-04 8.47180823e-04
9100 9.10000000e+02 7.58233888e-04 -2.78858701e-04 8.07886628e-04
9200 9.20000000e+02 7.33134511e-04 -2.40274574e-04 7.71503780e-04
9300 9.30000000e+02 7.94615946e-04 -3.06618225e-04 8.51721338e-04
9400 9.40000000e+02 7.49742379e-04 -2.58649234e-04 7.93103437e-04
9500 9.50000000e+02 7.17801449e-04 -2.17022171e-04 7.49891688e-04
9600 9.60000000e+02 7.51982443e-04 -2.23170005e-04 7.84399417e-04
9700 9.70000000e+02 8.06121272e-04 -1.83139142e-04 8.26662840e-04
9800 9.80000000e+02 8.97164107e-04 -2.51089106e-04 9.31637899e-04
9900 9.90000000e+02 8.66066781e-04 -2.03958523e-04 8.89758815e-04
10000 1.00000000e+03 9.24108957e-04 -1.86551522e-04 9.42750675e-04
10100 1.01000000e+03 8.93994467e-04 -1.49276500e-04 9.06371657e-04
10200 1.02000000e+03 8.95276142e-04 -1.85610435e-04 9.14314281e-04
10300 1.03000000e+03 9.16786317e-04 -2.08967715e-04 9.40300302e-04
10400 1.04000000e+03 9.41245526e-04 -2.44419120e-04 9.72462773e-04
10500 1.05000000e+03 1.00357062e-03 -3.36839701e-04 1.05859103e-03
10600 1.06000000e+03 9.74992930e-04 -2.97069608e-04 1.01924559e-03
10700 1.07000000e+03 9.47384746e-04 -2.58920481e-04 9.82129153e-04
10800 1.08000000e+03 1.05992763e-03 -2.80430133e-04 1.09639757e-03
10900 1.09000000e+03 1.08457264e-03 -2.98021769e-04 1.12477321e-03
11000 1.10000000e+03 1.16261712e-03 -3.55135096e-04 1.21564777e-03
11100 1.11000000e+03 1.10722485e-03 -2.90233787e-04 1.14463204e-03
11200 1.12000000e+03 1.05951563e-03 -2.38179811e-04 1.08595718e-03
11300 1.13000000e+03 1.02720340e-03 -4.12412395e-04 1.10690144e-03
11400 1.14000000e+03 1.07894721e-03 -4.73180058e-04 1.17814535e-03
11500 1.15000000e+03 1.10787083e-03 -4.65962483e-04 1.20187305e-03
11600 1.16000000e+03 1.13360339e-03 -4.70988132e-04 1.22755304e-03
11700 1.17000000e+03 1.19368103e-03 -5.50718105e-04 1.31459684e-03
11800 1.18000000e+03 1.22131594e-03 -5.05480974e-04 1.32178804e-03
11900 1.19000000e+03 1.24914933e-03 -4.47013532e-04 1.32672346e-03
12000 1.20000000e+03 1.19224493e-03 -3.74231313e-04 1.24959876e-03
12100 1.21000000e+03 1.14075106e-03 -3.11004987e-04 1.18238618e-03
12200 1.22000000e+03 1.09133334e-03 -2.54149549e-04 1.12053579e-03
12300 1.23000000e+03 1.04329712e-03 -2.02805153e-04 1.06282586e-03
12400 1.24000000e+03 9.83781763e-04 -4.74087778e-04 1.09205576e-03
12500 1.25000000e+03 9.54282761e-04 -3.76538985e-04 1.02588362e-03
12600 1.26000000e+03 9.14365228e-04 -3.11938813e-04 9.66110549e-04
12700 1.27000000e+03 8.76456732e-04 -2.58106389e-04 9.13671336e-04
12800 1.28000000e+03 1.00717787e-03 -3.98585340e-04 1.08317936e-03
12900 1.29000000e+03 1.10957469e-03 -4.56162961e-04 1.19968356e-03
13000 1.30000000e+03 1.14406762e-03 -3.63309577e-04 1.20036851e-03
13100 1.31000000e+03 1.09133311e-03 -2.98514729e-04 1.13142344e-03
13200 1.32000000e+03 1.04292866e-03 -2.41589500e-04 1.07054457e-03
13300 1.33000000e+03 1.14796276e-03 -2.41433649e-04 1.17307660e-03
13400 1.34000000e+03 1.03777298e-03 -2.48693104e-04 1.06715557e-03
13500 1.35000000e+03 1.04938995e-03 -2.40632493e-04 1.07662587e-03
13600 1.36000000e+03 1.14572188e-03 -2.33432249e-04 1.16926012e-03
13700 1.37000000e+03 1.11439102e-03 -2.48388387e-04 1.14173734e-03
13800 1.38000000e+03 1.10104121e-03 -3.39357270e-04 1.15215238e-03
13900 1.39000000e+03 1.09842001e-03 -4.34000976e-04 1.18105180e-03
14000 1.40000000e+03 1.06196757e-03 -3.75946518e-04 1.12654823e-03
14100 1.41000000e+03 1.11727044e-03 -4.02881793e-04 1.18768976e-03
14200 1.42000000e+03 1.16156775e-03 -3.41909181e-04 1.21084331e-03
14300 1.43000000e+03 1.18041260e-03 -3.33940727e-04 1.22673971e-03
14400 1.44000000e+03 1.13441900e-03 -2.81200744e-04 1.16875161e-03
14500 1.45000000e+03 1.23689906e-03 -3.23676853e-04 1.27854839e-03
14600 1.46000000e+03 1.15104089e-03 -3.36402009e-04 1.19919200e-03
14700 1.47000000e+03 1.10991497e-03 -2.54810904e-04 1.13878876e-03
14800 1.48000000e+03 1.18120306e-03 -2.14707456e-04 1.20055818e-03
14900 1.49000000e+03 1.14252698e-03 -2.32507358e-04 1.16594492e-03
15000 1.50000000e+03 1.14755903e-03 -1.47866638e-04 1.15704636e-03
15100 1.51000000e+03 1.13966875e-03 -2.93642021e-04 1.17689018e-03
15200 1.52000000e+03 1.23096688e-03 -2.85881484e-04 1.26372770e-03
15300 1.53000000e+03 1.17378391e-03 -2.97763647e-04 1.21096319e-03
15400 1.54000000e+03 1.21680822e-03 -4.96434746e-04 1.31418024e-03
15500 1.55000000e+03 1.20781676e-03 -5.63793001e-04 1.33292306e-03
15600 1.56000000e+03 1.15335139e-03 -4.27470921e-04 1.23002066e-03
15700 1.57000000e+03 1.15495024e-03 -3.92840477e-04 1.21993184e-03
15800 1.58000000e+03 1.08845846e-03 -3.05569876e-04 1.13053738e-03
15900 1.59000000e+03 1.13119569e-03 -3.50928312e-04 1.18437932e-03
16000 1.60000000e+03 1.17169856e-03 -4.33005509e-04 1.24914823e-03
16100 1.61000000e+03 1.12262112e-03 -3.70174908e-04 1.18207768e-03
16200 1.62000000e+03 1.24015543e-03 -6.01813605e-04 1.37846476e-03
16300 1.63000000e+03 1.28564122e-03 -6.47089735e-04 1.43930486e-03
16400 1.64000000e+03 1.26531604e-03 -6.33181597e-04 1.41490057e-03
16500 1.65000000e+03 1.21031411e-03 -5.41976246e-04 1.32612159e-03
16600 1.66000000e+03 1.15967169e-03 -4.62986238e-04 1.24867718e-03
16700 1.67000000e+03 1.19808025e-03 -4.24044032e-04 1.27090898e-03
16800 1.68000000e+03 1.15235604e-03 -3.59666417e-04 1.20718034e-03
16900 1.69000000e+03 1.24162831e-03 -4.36332775e-04 1.31606503e-03
17000 1.70000000e+03 1.16884045e-03 -3.52587434e-04 1.22086277e-03
17100 1.71000000e+03 1.14540616e-03 -3.65883752e-04 1.20242513e-03
17200 1.72000000e+03 1.09339657e-03 -3.00276326e-04 1.13387915e-03
17300 1.73000000e+03 1.19688595e-03 -3.60601611e-04 1.25002780e-03
17400 1.74000000e+03 1.12462626e-03 -3.90823465e-04 1.19059951e-03
17500 1.75000000e+03 1.10076228e-03 -4.18517564e-04 1.17763940e-03
17600 1.76000000e+03 1.12298469e-03 -5.16605272e-04 1.23611311e-03
17700 1.77000000e+03 1.23855122e-03 -6.09582523e-04 1.38043471e-03
17800 1.78000000e+03 1.17676810e-03 -5.21065493e-04 1.28697024e-03
17900 1.79000000e+03 1.12657063e-03 -4.47431201e-04 1.21216998e-03
18000 1.80000000e+03 1.12782454e-03 -5.91877964e-04 1.27369844e-03
18100 1.81000000e+03 1.15013239e-03 -5.81801694e-04 1.28891339e-03
18200 1.82000000e+03 1.14798441e-03 -5.71863959e-04 1.28253522e-03
18300 1.83000000e+03 1.11936301e-03 -6.64056395e-04 1.30151621e-03
18400 1.84000000e+03 1.11996010e-03 -6.17868383e-04 1.27909029e-03
18500 1.85000000e+03 1.02282967e-03 -6.61374186e-04 1.21802970e-03
18600 1.86000000e+03 1.07850099e-03 -7.21693737e-04 1.29769266e-03
18700 1.87000000e+03 1.06993702e-03 -7.38923380e-04 1.30029727e-03
18800 1.88000000e+03 9.80635406e-04 -6.87671651e-04 1.19772205e-03
18900 1.89000000e+03 9.75464005e-04 -6.02085318e-04 1.14631442e-03
19000 1.90000000e+03 9.57962358e-04 -5.27350057e-04 1.09352182e-03
19100 1.91000000e+03 1.00619125e-03 -5.18741552e-04 1.13203959e-03
19200 1.92000000e+03 1.00083009e-03 -6.03425142e-04 1.16866709e-03
19300 1.93000000e+03 1.08689698e-03 -6.14008633e-04 1.24833956e-03
19400 1.94000000e+03 1.05745066e-03 -5.36006293e-04 1.18553981e-03
19500 1.95000000e+03 1.06975995e-03 -5.46449213e-04 1.20124647e-03
19600 1.96000000e+03 1.12770498e-03 -5.73672703e-04 1.26523472e-03
19700 1.97000000e+03 1.03730930e-03 -5.51190577e-04 1.17465809e-03
19800 1.98000000e+03 1.00521161e-03 -5.52912999e-04 1.14724155e-03
19900 1.99000000e+03 9.76332638e-04 -4.70396859e-04 1.08374288e-03
20000 2.00000000e+03 9.43996303e-04 -3.93374590e-04 1.02267912e-03
20100 2.01000000e+03 9.41614155e-04 -5.55369479e-04 1.09319370e-03
20200 2.02000000e+03 9.06905800e-04 -4.64112469e-04 1.01876323e-03
20300 2.03000000e+03 8.87800357e-04 -5.45572897e-04 1.04203611e-03
20400 2.04000000e+03 8.54652957e-04 -4.49198764e-04 9.65510853e-04
20500 2.05000000e+03 1.04000582e-03 -5.20619215e-04 1.16303761e-03
20600 2.06000000e+03 1.03523838e-03 -5.58626722e-04 1.17634278e-03
20700 2.07000000e+03 1.06793002e-03 -7.16048002e-04 1.28576797e-03
20800 2.08000000e+03 1.09920232e-03 -6.66458625e-04 1.28546211e-03
20900 2.09000000e+03 1.05007377e-03 -5.71922224e-04 1.19572152e-03
21000 2.10000000e+03 1.09522464e-03 -5.15941472e-04 1.21066618e-03
21100 2.11000000e+03 1.04999612e-03 -4.42281773e-04 1.13934412e-03
21200 2.12000000e+03 1.10575359e-03 -4.87411773e-04 1.20841269e-03
21300 2.13000000e+03 1.16793741e-03 -5.45755611e-04 1.28915747e-03
21400 2.14000000e+03 1.14237994e-03 -5.26432588e-04 1.25784069e-03
21500 2.15000000e+03 1.08994090e-03 -4.30090382e-04 1.17172902e-03
21600 2.16000000e+03 1.16611132e-03 -5.23493567e-04 1.27822578e-03
21700 2.17000000e+03 1.22140057e-03 -6.23777392e-04 1.37146549e-03
21800 2.18000000e+03 1.21839147e-03 -6.29601593e-04 1.37145030e-03
21900 2.19000000e+03 1.16913277e-03 -5.22092916e-04 1.28041104e-03
22000 2.20000000e+03 1.11928547e-03 -5.01784263e-04 1.22661625e-03
22100 2.21000000e+03 1.07149093e-03 -4.02294856e-04 1.14452347e-03
22200 2.22000000e+03 1.09528669e-03 -3.39638354e-04 1.14673761e-03
22300 2.23000000e+03 1.30072306e-03 -4.01211379e-04 1.36119471e-03
22400 2.24000000e+03 1.35858601e-03 -4.17967327e-04 1.42142627e-03
22500 2.25000000e+03 1.48263504e-03 -4.42028744e-04 1.54712510e-03
22600 2.26000000e+03 1.38759450e-03 -3.03269917e-04 1.42034895e-03
22700 2.27000000e+03 1.33361947e-03 -2.49858655e-04 1.35682358e-03
22800 2.28000000e+03 1.24763534e-03 -1.49396044e-04 1.25654810e-03
22900 2.29000000e+03 1.26712082e-03 -1.68343773e-04 1.27825459e-03
23000 2.30000000e+03 1.21355779e-03 -1.38671865e-04 1.22145503e-03
23100 2.31000000e+03 1.10258488e-03 -1.38822244e-04 1.11128981e-03
23200 2.32000000e+03 1.02510513e-03 -7.08020889e-05 1.02754730e-03
23300 2.33000000e+03 9.53516690e-04 -1.50652286e-05 9.53635695e-04
23400 2.34000000e+03 8.85743182e-04 3.16296355e-05 8.86307745e-04
23500 2.35000000e+03 8.21703114e-04 7.10094828e-05 8.24765636e-04
23600 2.36000000e+03 7.61184318e-04 1.04114690e-04 7.68271719e-04
23700 2.37000000e+03 7.96399312e-04 1.41874829e-04 8.08937780e-04
23800 2.38000000e+03 9.03274398e-04 1.31012639e-04 9.12726109e-04
23900 2.39000000e+03 8.96363053e-04 1.52234512e-04 9.09198587e-04
24000 2.40000000e+03 8.73501878e-04 1.51275046e-04 8.86504185e-04
24100 2.41000000e+03 7.83480064e-04 1.82688062e-04 8.04497320e-04
24200 2.42000000e+03 8.71721422e-04 1.37394090e-04 8.82482506e-04
24300 2.43000000e+03 8.64552334e-04 4.55349909e-05 8.65750642e-04
24400 2.44000000e+03 7.99809699e-04 1.76974609e-05 8.00005472e-04
24500 2.45000000e+03 7.35848036e-04 6.44958418e-05 7.38669104e-04
24600 2.46000000e+03 6.76532742e-04 1.01161218e-04 6.84054196e-04
24700 2.47000000e+03 6.20877137e-04 1.30451954e-04 6.34433710e-04
24800 2.48000000e+03 5.68696298e-04 1.53708272e-04 5.89102463e-04
24900 2.49000000e+03 5.19903435e-04 1.71863736e-04 5.47573489e-04
25000 2.50000000e+03 6.31478208e-04 9.66668085e-05 6.38834250e-04
25100 2.51000000e+03 7.09784450e-04 4.82382893e-05 7.11421744e-04
25200 2.52000000e+03 7.29792926e-04 -5.84818190e-05 7.32132391e-04
25300 2.53000000e+03 7.53379078e-04 -1.78603281e-04 7.74260400e-04
25400 2.54000000e+03 7.54130480e-04 -1.98903348e-04 7.79920075e-04
25500 2.55000000e+03 7.09897722e-04 -1.55310787e-04 7.26688528e-04
25600 2.56000000e+03 6.70212437e-04 -1.17130978e-04 6.80370765e-04
25700 2.57000000e+03 6.32398354e-04 -8.19180423e-05 6.37681930e-04
25800 2.58000000e+03 5.95728750e-04 -4.98334921e-05 5.97809435e-04
25900 2.59000000e+03 5.76054677e-04 -1.13236609e-04 5.87078803e-04
26000 2.60000000e+03 5.45511313e-04 -8.87019196e-05 5.52675876e-04
26100 2.61000000e+03 5.79718442e-04 -1.26510917e-04 5.93362018e-04
26200 2.62000000e+03 6.59236277e-04 -2.84702081e-04 7.18086167e-04
26300 2.63000000e+03 6.40262035e-04 -2.26594508e-04 6.79176372e-04
26400 2.64000000e+03 6.14485354e-04 -1.82802207e-04 6.41099756e-04
26500 2.65000000e+03 6.35337958e-04 -7.63136632e-05 6.39904755e-04
26600 2.66000000e+03 5.95769205e-04 -5.67996685e-05 5.98470674e-04
26700 2.67000000e+03 5.90426615e-04 -1.18037824e-04 6.02110052e-04
26800 2.68000000e+03 7.26938015e-04 -1.67406281e-04 7.45964972e-04
26900 2.69000000e+03 7.00822915e-04 -2.92635261e-04 7.59465703e-04
27000 2.70000000e+03 6.86721993e-04 -3.34191718e-04 7.63721939e-04
27100 2.71000000e+03 6.46332221e-04 -3.56702396e-04 7.38228920e-04
27200 2.72000000e+03 6.21524116e-04 -3.02270346e-04 6.91129212e-04
27300 2.73000000e+03 6.48826477e-04 -3.29001457e-04 7.27473543e-04
27400 2.74000000e+03 6.51656068e-04 -3.44236498e-04 7.36990093e-04
27500 2.75000000e+03 6.27790752e-04 -2.82701600e-04 6.88506662e-04
27600 2.76000000e+03 6.41348946e-04 -3.00218642e-04 7.08138196e-04
27700 2.77000000e+03 6.07362716e-04 -2.34890482e-04 6.51201203e-04
27800 2.78000000e+03 5.75705722e-04 -1.83130935e-04 6.04130795e-04
27900 2.79000000e+03 6.16042875e-04 -1.93029540e-04 6.45576662e-04
28000 2.80000000e+03 7.21201359e-04 -2.37231172e-04 7.59216721e-04
28100 2.81000000e+03 7.50762003e-04 -2.43145187e-04 7.89153450e-04
28200 2.82000000e+03 7.15360977e-04 -2.06338140e-04 7.44524516e-04
28300 2.83000000e+03 6.78034325e-04 -1.67473831e-04 6.98411075e-04
28400 2.84000000e+03 8.17060121e-04 -2.88558018e-04 8.66517727e-04
28500 2.85000000e+03 8.27792392e-04 -2.89341813e-04 8.76903033e-04
28600 2.86000000e+03 7.83642230e-04 -2.21887429e-04 8.14450229e-04
28700 2.87000000e+03 8.08051380e-04 -1.98383364e-04 8.32047470e-04
28800 2.88000000e+03 8.10409896e-04 -1.90073479e-04 8.32401422e-04
28900 2.89000000e+03 8.98108468e-04 -2.91834091e-04 9.44333605e-04
29000 2.90000000e+03 9.23496322e-04 -3.39824503e-04 9.84035644e-04
29100 2.91000000e+03 9.26899607e-04 -3.18390637e-04 9.80058917e-04
29200 2.92000000e+03 1.13264192e-03 -2.67623051e-04 1.16382980e-03
29300 2.93000000e+03 1.05957955e-03 -1.97730682e-04 1.07787116e-03
29400 2.94000000e+03 1.10495521e-03 -1.93322412e-04 1.12173953e-03
29500 2.95000000e+03 1.09675562e-03 -1.99481539e-04 1.11474919e-03
29600 2.96000000e+03 1.00912864e-03 -1.14250593e-04 1.01557560e-03
29700 2.97000000e+03 1.02363643e-03 -2.88271985e-04 1.06345300e-03
29800 2.98000000e+03 9.53037699e-04 -2.21471477e-04 9.78432661e-04
29900 2.99000000e+03 8.87483067e-04 -1.60819385e-04 9.01936289e-04
30000 3.00000000e+03 8.25335039e-04 -1.06733642e-04 8.32207905e-04
30100 3.01000000e+03 7.66527257e-04 -5.94343874e-05 7.68827992e-04
30200 3.02000000e+03 7.54643348e-04 -9.79165852e-05 7.60969277e-04
30300 3.03000000e+03 7.02535734e-04 -5.07329969e-05 7.04365171e-04
30400 3.04000000e+03 6.51214912e-04 -1.10321253e-05 6.51308352e-04
30500 3.05000000e+03 6.02943939e-04 2.22012823e-05 6.03352543e-04
30600 3.06000000e+03 5.66378236e-04 -3.64697080e-05 5.67551183e-04
30700 3.07000000e+03 5.29122713e-04 -3.08963490e-06 5.29131734e-04
30800 3.08000000e+03 6.05961250e-04 -3.36156081e-05 6.06892944e-04
30900 3.09000000e+03 5.63014299e-04 2.62613617e-06 5.63020423e-04
31000 3.10000000e+03 5.22779534e-04 3.27346643e-05 5.23803397e-04
31100 3.11000000e+03 5.51737030e-04 -3.13748706e-06 5.51745951e-04
31200 3.12000000e+03 5.08810102e-04 2.39991405e-05 5.09375774e-04
31300 3.13000000e+03 4.66203724e-04 4.94374872e-05 4.68817638e-04
31400 3.14000000e+03 4.10016073e-04 -8.22619768e-07 4.10016898e-04
31500 3.15000000e+03 4.53716930e-04 2.63313159e-05 4.54480352e-04
31600 3.16000000e+03 4.86650504e-04 1.53106048e-05 4.86891290e-04
31700 3.17000000e+03 4.40083793e-04 4.82601426e-05 4.42722020e-04
31800 3.18000000e+03 4.62405937e-04 5.92816832e-06 4.62443935e-04
31900 3.19000000e+03 4.28183208e-04 2.85685874e-05 4.29135205e-04
32000 3.20000000e+03 5.17641834e-04 -8.81350061e-05 5.25091276e-04
32100 3.21000000e+03 5.69410215e-04 -3.91789727e-05 5.70756502e-04
32200 3.22000000e+03 5.23867377e-04 -1.44646656e-05 5.24067033e-04
32300 3.23000000e+03 4.85143741e-04 1.04731444e-05 4.85256773e-04
32400 3.24000000e+03 4.50179330e-04 3.39257858e-05 4.51455854e-04
32500 3.25000000e+03 4.17732372e-04 5.49401302e-05 4.21329743e-04
32600 3.26000000e+03 3.87289503e-04 7.33035340e-05 3.94165660e-04
32700 3.27000000e+03 4.39242547e-04 4.51857304e-05 4.41560602e-04
32800 3.28000000e+03 4.12369496e-04 5.96565333e-05 4.16662337e-04
32900 3.29000000e+03 3.85168183e-04 7.53996428e-05 3.92478834e-04
33000 3.30000000e+03 3.57705168e-04 9.01371895e-05 3.68887111e-04
33100 3.31000000e+03 3.30875453e-04 1.02679885e-04 3.46441516e-04
33200 3.32000000e+03 3.04928981e-04 1.13023591e-04 3.25201500e-04
33300 3.33000000e+03 2.80141016e-04 1.21207908e-04 3.05238178e-04
33400 3.34000000e+03 2.56509724e-04 1.27539461e-04 2.86467367e-04
33500 3.35000000e+03 2.34144987e-04 1.32258923e-04 2.68916898e-04
33600 3.36000000e+03 2.13065156e-04 1.35572336e-04 2.52540331e-04
33700 3.37000000e+03 1.93207932e-04 1.37604322e-04 2.37200874e-04
33800 3.38000000e+03 2.43241477e-04 1.32736444e-04 2.77101750e-04
33900 3.39000000e+03 2.13064122e-04 1.36473696e-04 2.53024485e-04
34000 3.40000000e+03 1.89099257e-04 1.37680647e-04 2.33911286e-04
34100 3.41000000e+03 2.39968576e-04 7.91274069e-05 2.52677787e-04
34200 3.42000000e+03 2.23402327e-04 8.00545895e-05 2.37312741e-04
34300 3.43000000e+03 4.07641201e-04 -5.17065273e-05 4.10907427e-04
34400 3.44000000e+03 5.11265942e-04 -1.31136374e-04 5.27815888e-04
34500 3.45000000e+03 5.19485911e-04 -1.86342979e-04 5.51896111e-04
34600 3.46000000e+03 4.99628077e-04 -1.51098327e-04 5.21975976e-04
34700 3.47000000e+03 4.76384128e-04 -1.18333846e-04 4.90861219e-04
34800 3.48000000e+03 4.51586122e-04 -8.80201260e-05 4.60084305e-04
34900 3.49000000e+03 4.26499289e-04 -6.05751047e-05 4.30779511e-04
