# step  t  vx_mean  vy_mean  vmag_mean
0 0.00000000e+00 4.77973092e-03 -3.86575796e-03 6.14735002e-03
100 1.00000000e+01 4.71487362e-03 -3.99526954e-03 6.17998478e-03
200 2.00000000e+01 4.66527231e-03 -3.79733602e-03 6.01535756e-03
300 3.00000000e+01 4.66292631e-03 -3.75314197e-03 5.98572939e-03
400 4.00000000e+01 4.54416219e-03 -3.42976488e-03 5.69321501e-03
500 5.00000000e+01 4.51760739e-03 -3.14803817e-03 5.50626197e-03
600 6.00000000e+01 4.43698186e-03 -3.08963424e-03 5.40672246e-03
700 7.00000000e+01 4.43141023e-03 -2.80410447e-03 5.24408223e-03
800 8.00000000e+01 4.48645279e-03 -3.06483195e-03 5.43336484e-03
900 9.00000000e+01 4.31426195e-03 -2.86447071e-03 5.17861455e-03
1000 1.00000000e+02 4.31489758e-03 -2.78649153e-03 5.13642640e-03
1100 1.10000000e+02 4.28938214e-03 -2.69197486e-03 5.06414137e-03
1200 1.20000000e+02 4.28614253e-03 -2.62872060e-03 5.02804035e-03
1300 1.30000000e+02 4.25872998e-03 -2.50333943e-03 4.93998880e-03
1400 1.40000000e+02 4.38265875e-03 -2.66957586e-03 5.13169884e-03
1500 1.50000000e+02 4.18333570e-03 -2.74491147e-03 5.00348244e-03
1600 1.60000000e+02 4.15229565e-03 -2.73716450e-03 4.97329153e-03
1700 1.70000000e+02 3.99991451e-03 -2.60910252e-03 4.77563944e-03
1800 1.80000000e+02 3.94104375e-03 -2.61511863e-03 4.72976440e-03
1900 1.90000000e+02 3.78864678e-03 -2.52268207e-03 4.55167763e-03
2000 2.00000000e+02 3.88424448e-03 -2.70274607e-03 4.73203883e-03
2100 2.10000000e+02 3.94217204e-03 -2.49697384e-03 4.66643320e-03
2200 2.20000000e+02 4.22132993e-03 -2.62902793e-03 4.97306890e-03
2300 2.30000000e+02 4.26304573e-03 -2.77264975e-03 5.08538549e-03
2400 2.40000000e+02 4.37056134e-03 -3.00369132e-03 5.30320356e-03
2500 2.50000000e+02 4.40687081e-03 -3.08754621e-03 5.38084119e-03
2600 2.60000000e+02 4.48507676e-03 -3.11609940e-03 5.46131751e-03
2700 2.70000000e+02 4.57747187e-03 -3.12166661e-03 5.54058221e-03
2800 2.80000000e+02 4.78649000e-03 -3.13301687e-03 5.72068888e-03
2900 2.90000000e+02 4.47881967e-03 -3.32748657e-03 5.57960505e-03
3000 3.00000000e+02 4.52285632e-03 -3.36924056e-03 5.63985915e-03
3100 3.10000000e+02 4.37563797e-03 -3.42966150e-03 5.55956704e-03
3200 3.20000000e+02 4.46548406e-03 -3.29590007e-03 5.55009055e-03
3300 3.30000000e+02 4.31000534e-03 -3.12621612e-03 5.32441295e-03
3400 3.40000000e+02 4.17793076e-03 -3.03245359e-03 5.16244906e-03
3500 3.50000000e+02 4.09483816e-03 -2.85859522e-03 4.99392293e-03
3600 3.60000000e+02 4.30056453e-03 -2.72496324e-03 5.09119631e-03
3700 3.70000000e+02 4.19809902e-03 -2.37133633e-03 4.82154243e-03
3800 3.80000000e+02 4.40737884e-03 -2.36426620e-03 5.00147408e-03
3900 3.90000000e+02 4.33574896e-03 -2.21761968e-03 4.86996469e-03
4000 4.00000000e+02 4.09447122e-03 -2.20455090e-03 4.65024077e-03
4100 4.10000000e+02 4.25281562e-03 -2.53056968e-03 4.94875980e-03
4200 4.20000000e+02 4.18567890e-03 -2.30377028e-03 4.77778875e-03
4300 4.30000000e+02 4.15821280e-03 -2.42026080e-03 4.81127801e-03
4400 4.40000000e+02 4.03335970e-03 -2.49079149e-03 4.74046756e-03
4500 4.50000000e+02 4.02356545e-03 -2.26166751e-03 4.61564934e-03
4600 4.60000000e+02 4.15472733e-03 -2.40431679e-03 4.80026025e-03
4700 4.70000000e+02 4.10787296e-03 -2.26035994e-03 4.68869356e-03
4800 4.80000000e+02 4.12565982e-03 -2.44226609e-03 4.79434382e-03
4900 4.90000000e+02 4.30731382e-03 -2.57231994e-03 5.01694949e-03
5000 5.00000000e+02 4.51514870e-03 -2.73379125e-03 5.27827456e-03
5100 5.10000000e+02 4.53550648e-03 -2.69561540e-03 5.27609339e-03
5200 5.20000000e+02 4.38508950e-03 -2.73365434e-03 5.16738580e-03
5300 5.30000000e+02 4.69480688e-03 -2.90190522e-03 5.51926313e-03
5400 5.40000000e+02 4.43461817e-03 -2.73980619e-03 5.21271295e-03
5500 5.50000000e+02 4.54604952e-03 -2.83246534e-03 5.35625112e-03
5600 5.60000000e+02 4.51111700e-03 -2.93830852e-03 5.38366358e-03
5700 5.70000000e+02 4.56248363e-03 -3.15924408e-03 5.54951170e-03
5800 5.80000000e+02 4.73771105e-03 -2.90144840e-03 5.55556557e-03
5900 5.90000000e+02 4.81575541e-03 -3.08228889e-03 5.71769228e-03
6000 6.00000000e+02 4.84233676e-03 -2.80583231e-03 5.59650964e-03
6100 6.10000000e+02 4.71833907e-03 -2.61839153e-03 5.39617437e-03
6200 6.20000000e+02 4.79681417e-03 -2.64747953e-03 5.47892089e-03
6300 6.30000000e+02 4.83767968e-03 -2.79187225e-03 5.58548971e-03
6400 6.40000000e+02 4.79504094e-03 -2.93020578e-03 5.61947715e-03
6500 6.50000000e+02 4.82413080e-03 -2.91635515e-03 5.63714159e-03
6600 6.60000000e+02 4.81782062e-03 -2.64583342e-03 5.49652890e-03
6700 6.70000000e+02 4.66706464e-03 -2.51529925e-03 5.30171884e-03
6800 6.80000000e+02 4.73679323e-03 -2.57589878e-03 5.39188878e-03
6900 6.90000000e+02 4.70188260e-03 -2.78978213e-03 5.46722821e-03
7000 7.00000000e+02 4.70963679e-03 -2.88782432e-03 5.52450975e-03
7100 7.10000000e+02 4.62044682e-03 -3.01850447e-03 5.51904866e-03
7200 7.20000000e+02 4.55399416e-03 -2.70130415e-03 5.29489443e-03
7300 7.30000000e+02 4.52540210e-03 -2.57768994e-03 5.20804662e-03
7400 7.40000000e+02 4.57423972e-03 -2.63025844e-03 5.27654513e-03
7500 7.50000000e+02 4.62611672e-03 -2.83456803e-03 5.42547065e-03
7600 7.60000000e+02 4.61352523e-03 -2.96432339e-03 5.48377864e-03
7700 7.70000000e+02 4.71823104e-03 -2.94577493e-03 5.56231014e-03
7800 7.80000000e+02 4.78261709e-03 -3.14777275e-03 5.72554797e-03
7900 7.90000000e+02 4.89808246e-03 -3.22293513e-03 5.86332011e-03
8000 8.00000000e+02 4.59753582e-03 -3.12625244e-03 5.55974729e-03
8100 8.10000000e+02 4.56682034e-03 -3.29895644e-03 5.63373425e-03
8200 8.20000000e+02 4.54423483e-03 -3.00313858e-03 5.44691762e-03
8300 8.30000000e+02 4.52579977e-03 -2.76096421e-03 5.30148912e-03
8400 8.40000000e+02 4.41406853e-03 -2.94394605e-03 5.30573457e-03
8500 8.50000000e+02 4.31286544e-03 -2.82056723e-03 5.15329096e-03
8600 8.60000000e+02 4.36330354e-03 -2.59571336e-03 5.07702133e-03
8700 8.70000000e+02 4.30385582e-03 -2.73739290e-03 5.10063671e-03
8800 8.80000000e+02 4.26712586e-03 -2.63735419e-03 5.01637321e-03
8900 8.90000000e+02 4.13428620e-03 -2.45049200e-03 4.80595811e-03
9000 9.00000000e+02 4.01274581e-03 -2.55363202e-03 4.75638154e-03
9100 9.10000000e+02 4.09424864e-03 -2.84922775e-03 4.98808287e-03
9200 9.20000000e+02 4.10554279e-03 -2.79017747e-03 4.96392706e-03
9300 9.30000000e+02 4.31050640e-03 -2.73052696e-03 5.10257218e-03
9400 9.40000000e+02 4.30794526e-03 -2.69834837e-03 5.08325450e-03
9500 9.50000000e+02 4.15481394e-03 -2.64751562e-03 4.92664367e-03
9600 9.60000000e+02 4.04407084e-03 -2.55181617e-03 4.78186938e-03
9700 9.70000000e+02 3.89299542e-03 -2.21616030e-03 4.47959594e-03
9800 9.80000000e+02 3.75653687e-03 -2.26998888e-03 4.38912506e-03
9900 9.90000000e+02 3.78561812e-03 -2.52478803e-03 4.55032516e-03
10000 1.00000000e+03 3.77207855e-03 -2.29019718e-03 4.41288791e-03
10100 1.01000000e+03 3.93056776e-03 -2.63461494e-03 4.73186631e-03
10200 1.02000000e+03 3.93736595e-03 -3.14868544e-03 5.04153455e-03
10300 1.03000000e+03 3.99600156e-03 -2.91570672e-03 4.94665282e-03
10400 1.04000000e+03 4.01226152e-03 -2.74430262e-03 4.86101217e-03
10500 1.05000000e+03 4.16705990e-03 -3.11324326e-03 5.20160281e-03
10600 1.06000000e+03 4.10418399e-03 -3.11443512e-03 5.15209009e-03
10700 1.07000000e+03 4.26731212e-03 -3.10574425e-03 5.27784048e-03
10800 1.08000000e+03 4.28462075e-03 -3.26405093e-03 5.38627918e-03
10900 1.09000000e+03 4.25016973e-03 -3.36912414e-03 5.42355421e-03
11000 1.10000000e+03 4.47514048e-03 -3.30151198e-03 5.56119265e-03
11100 1.11000000e+03 4.51132748e-03 -3.17019899e-03 5.51382239e-03
11200 1.12000000e+03 4.56060003e-03 -2.99595902e-03 5.45663295e-03
11300 1.13000000e+03 4.50843340e-03 -2.67198822e-03 5.24075307e-03
