# step  t  vx_mean  vy_mean  vmag_mean
6400 6.40000000e+02 1.74736761e-05 8.36606705e-06 1.93731885e-05
6500 6.50000000e+02 1.66938516e-05 8.35365245e-06 1.86673028e-05
6600 6.60000000e+02 1.59535939e-05 8.32985279e-06 1.79973222e-05
6700 6.70000000e+02 1.52712637e-05 8.29992587e-06 1.73810317e-05
6800 6.80000000e+02 1.46156608e-05 8.25695861e-06 1.67867479e-05
6900 6.90000000e+02 1.39976373e-05 8.19789966e-06 1.62215724e-05
7000 7.00000000e+02 1.34058046e-05 8.13369297e-06 1.56803239e-05
7100 7.10000000e+02 1.28456832e-05 8.04873252e-06 1.51589469e-05
7200 7.20000000e+02 1.23229929e-05 7.96445511e-06 1.46727196e-05
7300 7.30000000e+02 1.18224789e-05 7.85794691e-06 1.41957154e-05
7400 7.40000000e+02 1.13407277e-05 7.74783257e-06 1.37346647e-05
7500 7.50000000e+02 1.08826607e-05 7.64312244e-06 1.32984821e-05
7600 7.60000000e+02 1.04538976e-05 7.53642871e-06 1.28872702e-05
7700 7.70000000e+02 1.00383559e-05 7.42204975e-06 1.24842065e-05
7800 7.80000000e+02 9.65395520e-06 7.29677095e-06 1.21013106e-05
7900 7.90000000e+02 9.31252634e-06 7.17448347e-06 1.17556948e-05
8000 8.00000000e+02 9.01657495e-06 7.05666844e-06 1.14496809e-05
8100 8.10000000e+02 8.75197293e-06 6.94585196e-06 1.11732667e-05
8200 8.20000000e+02 8.51426375e-06 6.84603310e-06 1.09252394e-05
8300 8.30000000e+02 8.30399040e-06 6.75376396e-06 1.07037182e-05
8400 8.40000000e+02 8.11062546e-06 6.67080349e-06 1.05015172e-05
8500 8.50000000e+02 7.93407980e-06 6.59080888e-06 1.03144745e-05
8600 8.60000000e+02 7.77756668e-06 6.52042945e-06 1.01492139e-05
8700 8.70000000e+02 7.63968637e-06 6.45948239e-06 1.00044850e-05
8800 8.80000000e+02 7.51833659e-06 6.40348662e-06 9.87572914e-06
8900 8.90000000e+02 7.41303393e-06 6.35467313e-06 9.76396142e-06
9000 9.00000000e+02 7.31850469e-06 6.30657996e-06 9.66092447e-06
9100 9.10000000e+02 7.23968242e-06 6.26789097e-06 9.57598343e-06
9200 9.20000000e+02 7.17202784e-06 6.23221968e-06 9.50150227e-06
9300 9.30000000e+02 7.11606845e-06 6.20038600e-06 9.43839057e-06
9400 9.40000000e+02 7.06483615e-06 6.17537171e-06 9.38334299e-06
9500 9.50000000e+02 7.02130728e-06 6.15276667e-06 9.33569996e-06
9600 9.60000000e+02 6.98630174e-06 6.12927215e-06 9.29388988e-06
9700 9.70000000e+02 6.96038524e-06 6.11262112e-06 9.26342807e-06
9800 9.80000000e+02 6.93966922e-06 6.10045618e-06 9.23983628e-06
9900 9.90000000e+02 6.92283083e-06 6.09223434e-06 9.22176263e-06
10000 1.00000000e+03 6.91456080e-06 6.08681557e-06 9.21197454e-06
10100 1.01000000e+03 6.90897741e-06 6.08220398e-06 9.20473651e-06
10200 1.02000000e+03 6.90544675e-06 6.07974744e-06 9.20046324e-06
10300 1.03000000e+03 6.90519846e-06 6.08005394e-06 9.20047942e-06
10400 1.04000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
10500 1.05000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
10600 1.06000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
10700 1.07000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
10800 1.08000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
10900 1.09000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
11000 1.10000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
11100 1.11000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
11200 1.12000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
11300 1.13000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
11400 1.14000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
11500 1.15000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
11600 1.16000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
11700 1.17000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
11800 1.18000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
11900 1.19000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
12000 1.20000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
12100 1.21000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
12200 1.22000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
12300 1.23000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
12400 1.24000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
12500 1.25000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
12600 1.26000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
12700 1.27000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
12800 1.28000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
12900 1.29000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
13000 1.30000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
13100 1.31000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
13200 1.32000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
13300 1.33000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
13400 1.34000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
13500 1.35000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
13600 1.36000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
13700 1.37000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
13800 1.38000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
13900 1.39000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
14000 1.40000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
14100 1.41000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
14200 1.42000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
14300 1.43000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
14400 1.44000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
14500 1.45000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
14600 1.46000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
14700 1.47000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
14800 1.48000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
14900 1.49000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
15000 1.50000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
15100 1.51000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
15200 1.52000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
15300 1.53000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
15400 1.54000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
15500 1.55000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
15600 1.56000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
15700 1.57000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
15800 1.58000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
15900 1.59000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
16000 1.60000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
16100 1.61000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
16200 1.62000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
16300 1.63000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
16400 1.64000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
16500 1.65000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
16600 1.66000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
16700 1.67000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
16800 1.68000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
16900 1.69000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
17000 1.70000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
17100 1.71000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
17200 1.72000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
17300 1.73000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
17400 1.74000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
17500 1.75000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
17600 1.76000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
17700 1.77000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
17800 1.78000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
17900 1.79000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
18000 1.80000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
18100 1.81000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
18200 1.82000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
18300 1.83000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
18400 1.84000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
18500 1.85000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
18600 1.86000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
18700 1.87000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
18800 1.88000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
18900 1.89000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
19000 1.90000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
19100 1.91000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
19200 1.92000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
19300 1.93000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
19400 1.94000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
19500 1.95000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
19600 1.96000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
19700 1.97000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
19800 1.98000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
19900 1.99000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
20000 2.00000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
20100 2.01000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
20200 2.02000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
20300 2.03000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
20400 2.04000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
20500 2.05000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
20600 2.06000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
20700 2.07000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
20800 2.08000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
20900 2.09000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
21000 2.10000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
21100 2.11000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
21200 2.12000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
21300 2.13000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
21400 2.14000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
21500 2.15000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
21600 2.16000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
21700 2.17000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
21800 2.18000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
21900 2.19000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
22000 2.20000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
22100 2.21000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
22200 2.22000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
22300 2.23000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
22400 2.24000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
22500 2.25000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
22600 2.26000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
22700 2.27000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
22800 2.28000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
22900 2.29000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
23000 2.30000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
23100 2.31000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
23200 2.32000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
23300 2.33000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
23400 2.34000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
23500 2.35000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
23600 2.36000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
23700 2.37000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
23800 2.38000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
23900 2.39000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
24000 2.40000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
24100 2.41000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
24200 2.42000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
24300 2.43000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
24400 2.44000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
24500 2.45000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
24600 2.46000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
24700 2.47000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
24800 2.48000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
24900 2.49000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
25000 2.50000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
25100 2.51000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
25200 2.52000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
25300 2.53000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
25400 2.54000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
25500 2.55000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
25600 2.56000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
25700 2.57000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
25800 2.58000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
25900 2.59000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
26000 2.60000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
26100 2.61000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
26200 2.62000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
26300 2.63000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
26400 2.64000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
26500 2.65000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
26600 2.66000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
26700 2.67000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
26800 2.68000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
26900 2.69000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
27000 2.70000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
27100 2.71000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
27200 2.72000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
27300 2.73000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
27400 2.74000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
27500 2.75000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
27600 2.76000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
27700 2.77000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
27800 2.78000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
27900 2.79000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
28000 2.80000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
28100 2.81000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
28200 2.82000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
28300 2.83000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
28400 2.84000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
28500 2.85000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
28600 2.86000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
28700 2.87000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
28800 2.88000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
28900 2.89000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
29000 2.90000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
29100 2.91000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
29200 2.92000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
29300 2.93000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
29400 2.94000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
29500 2.95000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
29600 2.96000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
29700 2.97000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
29800 2.98000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
29900 2.99000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
30000 3.00000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
30100 3.01000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
30200 3.02000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
30300 3.03000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
30400 3.04000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
30500 3.05000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
30600 3.06000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
30700 3.07000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
30800 3.08000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
30900 3.09000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
31000 3.10000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
31100 3.11000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
31200 3.12000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
31300 3.13000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
31400 3.14000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
31500 3.15000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
31600 3.16000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
31700 3.17000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
31800 3.18000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
31900 3.19000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
32000 3.20000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
32100 3.21000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
32200 3.22000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
32300 3.23000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
32400 3.24000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
32500 3.25000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
32600 3.26000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
32700 3.27000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
32800 3.28000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
32900 3.29000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
33000 3.30000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
33100 3.31000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
33200 3.32000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
33300 3.33000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
33400 3.34000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
33500 3.35000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
33600 3.36000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
33700 3.37000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
33800 3.38000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
33900 3.39000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
34000 3.40000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
34100 3.41000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
34200 3.42000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
34300 3.43000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
34400 3.44000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
34500 3.45000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
34600 3.46000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
34700 3.47000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
34800 3.48000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
34900 3.49000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
35000 3.50000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
35100 3.51000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
35200 3.52000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
35300 3.53000000e+03 6.90532261e-06 6.08005666e-06 9.20057440e-06
35400 3.54000000e+03 6.90531851e-06 6.08006121e-06 9.20057434e-06
35500 3.55000000e+03 6.90528168e-06 6.08011078e-06 9.20057945e-06
