# step  t  vx_mean  vy_mean  vmag_mean
10000 1.00000000e+03 3.38905863e-03 -1.58808543e-03 3.74269071e-03
10100 1.01000000e+03 3.27152945e-03 -1.69929757e-03 3.68653186e-03
10200 1.02000000e+03 3.23330099e-03 -1.63349498e-03 3.62250481e-03
10300 1.03000000e+03 3.09493300e-03 -1.60547136e-03 3.48656687e-03
10400 1.04000000e+03 3.01628723e-03 -1.42258045e-03 3.33492485e-03
10500 1.05000000e+03 2.93090683e-03 -1.48506823e-03 3.28567231e-03
10600 1.06000000e+03 2.97787413e-03 -1.48357172e-03 3.32696850e-03
10700 1.07000000e+03 2.88133090e-03 -1.34928059e-03 3.18160744e-03
10800 1.08000000e+03 2.83793826e-03 -1.44992105e-03 3.18687380e-03
10900 1.09000000e+03 2.72166752e-03 -1.20029366e-03 2.97458887e-03
11000 1.10000000e+03 2.72754394e-03 -1.10067602e-03 2.94125545e-03
11100 1.11000000e+03 2.79509602e-03 -1.28740841e-03 3.07733361e-03
11200 1.12000000e+03 2.77922582e-03 -1.46018562e-03 3.13946464e-03
11300 1.13000000e+03 2.69789668e-03 -1.33439037e-03 3.00985783e-03
11400 1.14000000e+03 2.65128422e-03 -1.39708945e-03 2.99685951e-03
11500 1.15000000e+03 2.69370945e-03 -1.38430996e-03 3.02859450e-03
11600 1.16000000e+03 2.75718723e-03 -1.57529698e-03 3.17547508e-03
11700 1.17000000e+03 2.61780620e-03 -1.49397575e-03 3.01411228e-03
11800 1.18000000e+03 2.71043601e-03 -1.54975592e-03 3.12221184e-03
11900 1.19000000e+03 2.79627414e-03 -1.43864972e-03 3.14465612e-03
12000 1.20000000e+03 2.93195760e-03 -1.67137431e-03 3.37488777e-03
12100 1.21000000e+03 2.82488717e-03 -1.62552786e-03 3.25919136e-03
12200 1.22000000e+03 2.81665940e-03 -1.48115912e-03 3.18235801e-03
12300 1.23000000e+03 2.85935029e-03 -1.31224922e-03 3.14608997e-03
12400 1.24000000e+03 2.73650466e-03 -1.30328338e-03 3.03100731e-03
12500 1.25000000e+03 2.70962063e-03 -1.33843138e-03 3.02215859e-03
12600 1.26000000e+03 2.67272955e-03 -1.41732057e-03 3.02527368e-03
12700 1.27000000e+03 2.67340941e-03 -1.52640033e-03 3.07847622e-03
12800 1.28000000e+03 2.89874454e-03 -1.58072601e-03 3.30172903e-03
12900 1.29000000e+03 2.82019912e-03 -1.58546807e-03 3.23531020e-03
13000 1.30000000e+03 3.00165312e-03 -1.40773505e-03 3.31536415e-03
13100 1.31000000e+03 2.96032615e-03 -1.42859225e-03 3.28700574e-03
13200 1.32000000e+03 2.99787475e-03 -1.54622283e-03 3.37313772e-03
13300 1.33000000e+03 3.01663508e-03 -1.52350671e-03 3.37952066e-03
13400 1.34000000e+03 2.90561910e-03 -1.37475785e-03 3.21443331e-03
13500 1.35000000e+03 2.90783634e-03 -1.42327731e-03 3.23747286e-03
13600 1.36000000e+03 2.89641088e-03 -1.36475242e-03 3.20183465e-03
13700 1.37000000e+03 2.83652777e-03 -1.50305475e-03 3.21015005e-03
13800 1.38000000e+03 2.74504116e-03 -1.31016865e-03 3.04167599e-03
13900 1.39000000e+03 3.04320664e-03 -1.44310598e-03 3.36803526e-03
14000 1.40000000e+03 3.06175975e-03 -1.46483746e-03 3.39413046e-03
14100 1.41000000e+03 3.20355222e-03 -1.59069663e-03 3.57673910e-03
14200 1.42000000e+03 3.13296774e-03 -1.62061141e-03 3.52730325e-03
14300 1.43000000e+03 3.10002523e-03 -1.59785268e-03 3.48759081e-03
14400 1.44000000e+03 3.21021513e-03 -1.55859836e-03 3.56857255e-03
14500 1.45000000e+03 3.06107150e-03 -1.52632419e-03 3.42050059e-03
14600 1.46000000e+03 3.02107236e-03 -1.50217116e-03 3.37392893e-03
14700 1.47000000e+03 3.08180298e-03 -1.41896901e-03 3.39278391e-03
14800 1.48000000e+03 2.91984389e-03 -1.30145473e-03 3.19675972e-03
14900 1.49000000e+03 3.05760070e-03 -1.47046021e-03 3.39281229e-03
15000 1.50000000e+03 3.00696678e-03 -1.39435171e-03 3.31452349e-03
15100 1.51000000e+03 2.94789113e-03 -1.36614591e-03 3.24906398e-03
15200 1.52000000e+03 2.89895968e-03 -1.23355258e-03 3.15049507e-03
15300 1.53000000e+03 2.92238570e-03 -1.29697623e-03 3.19726219e-03
15400 1.54000000e+03 2.91798962e-03 -1.27197779e-03 3.18317309e-03
15500 1.55000000e+03 2.99275294e-03 -1.31461711e-03 3.26875944e-03
15600 1.56000000e+03 2.86818412e-03 -1.35914842e-03 3.17391943e-03
15700 1.57000000e+03 3.10658524e-03 -1.65441388e-03 3.51965298e-03
15800 1.58000000e+03 3.36311013e-03 -1.71418069e-03 3.77477485e-03
15900 1.59000000e+03 3.28521640e-03 -1.62185472e-03 3.66374938e-03
16000 1.60000000e+03 3.19820363e-03 -1.74163573e-03 3.64167564e-03
16100 1.61000000e+03 3.39248287e-03 -1.80114026e-03 3.84096945e-03
16200 1.62000000e+03 3.46151926e-03 -1.80978992e-03 3.90607925e-03
16300 1.63000000e+03 3.28271883e-03 -1.67858601e-03 3.68698981e-03
16400 1.64000000e+03 3.29777878e-03 -1.77646521e-03 3.74582081e-03
16500 1.65000000e+03 3.27938935e-03 -1.78540009e-03 3.73390519e-03
16600 1.66000000e+03 3.21286521e-03 -1.58083346e-03 3.58071742e-03
16700 1.67000000e+03 3.19957081e-03 -1.55802327e-03 3.55874836e-03
16800 1.68000000e+03 3.15110455e-03 -1.77049218e-03 3.61442975e-03
16900 1.69000000e+03 3.01549025e-03 -1.61021121e-03 3.41847358e-03
17000 1.70000000e+03 3.06193321e-03 -1.76486990e-03 3.53414781e-03
17100 1.71000000e+03 3.06883221e-03 -1.60908967e-03 3.46509751e-03
17200 1.72000000e+03 3.04082409e-03 -1.59690343e-03 3.43463414e-03
17300 1.73000000e+03 3.01836245e-03 -1.95271010e-03 3.59493930e-03
17400 1.74000000e+03 2.95738620e-03 -1.84229517e-03 3.48427677e-03
17500 1.75000000e+03 2.85317423e-03 -1.80464715e-03 3.37599682e-03
17600 1.76000000e+03 2.89715966e-03 -1.89650827e-03 3.46269804e-03
17700 1.77000000e+03 2.88535561e-03 -1.87332195e-03 3.44014711e-03
17800 1.78000000e+03 2.68063345e-03 -1.84013008e-03 3.25144189e-03
17900 1.79000000e+03 2.78132642e-03 -2.09462293e-03 3.48184174e-03
18000 1.80000000e+03 2.75780004e-03 -1.88351166e-03 3.33962233e-03
18100 1.81000000e+03 2.61328183e-03 -1.78471627e-03 3.16456223e-03
18200 1.82000000e+03 2.75437743e-03 -1.70150504e-03 3.23754760e-03
18300 1.83000000e+03 2.89815129e-03 -1.82167860e-03 3.42312632e-03
18400 1.84000000e+03 2.90227775e-03 -1.88428350e-03 3.46030929e-03
18500 1.85000000e+03 2.91774934e-03 -1.97540852e-03 3.52356354e-03
18600 1.86000000e+03 2.96105165e-03 -1.86151732e-03 3.49758111e-03
18700 1.87000000e+03 2.99480674e-03 -1.67893199e-03 3.43331910e-03
18800 1.88000000e+03 2.79305223e-03 -1.75706996e-03 3.29976296e-03
18900 1.89000000e+03 2.73552514e-03 -1.89148961e-03 3.32578272e-03
19000 1.90000000e+03 2.67513795e-03 -1.84088224e-03 3.24733898e-03
19100 1.91000000e+03 2.59805634e-03 -1.59705384e-03 3.04966846e-03
19200 1.92000000e+03 2.74700555e-03 -1.82009011e-03 3.29526441e-03
19300 1.93000000e+03 2.68237619e-03 -1.65341783e-03 3.15102087e-03
19400 1.94000000e+03 2.77859648e-03 -1.63935195e-03 3.22615455e-03
19500 1.95000000e+03 2.75090430e-03 -1.65898632e-03 3.21243056e-03
19600 1.96000000e+03 3.04123503e-03 -1.72270858e-03 3.49525898e-03
19700 1.97000000e+03 2.93354178e-03 -1.53684453e-03 3.31173044e-03
19800 1.98000000e+03 3.05767870e-03 -1.41372834e-03 3.36868325e-03
19900 1.99000000e+03 3.00881872e-03 -1.38178025e-03 3.31093744e-03
20000 2.00000000e+03 2.89877201e-03 -1.37378101e-03 3.20782690e-03
20100 2.01000000e+03 2.99457693e-03 -1.24493055e-03 3.24304534e-03
20200 2.02000000e+03 2.91134301e-03 -1.20273791e-03 3.14999946e-03
20300 2.03000000e+03 2.90268636e-03 -1.13413844e-03 3.11638543e-03
20400 2.04000000e+03 3.11154127e-03 -1.20803702e-03 3.33782003e-03
20500 2.05000000e+03 3.28014325e-03 -1.46824960e-03 3.59375801e-03
20600 2.06000000e+03 3.34916031e-03 -1.57071464e-03 3.69919170e-03
20700 2.07000000e+03 3.23754665e-03 -1.54198066e-03 3.58600233e-03
20800 2.08000000e+03 3.54465423e-03 -1.71509187e-03 3.93778031e-03
20900 2.09000000e+03 3.36639211e-03 -1.52398518e-03 3.69528438e-03
21000 2.10000000e+03 3.28250066e-03 -1.66574155e-03 3.68096530e-03
21100 2.11000000e+03 3.24319419e-03 -1.60057470e-03 3.61664872e-03
21200 2.12000000e+03 3.05539183e-03 -1.47227058e-03 3.39160728e-03
21300 2.13000000e+03 2.87569221e-03 -1.36696221e-03 3.18405267e-03
21400 2.14000000e+03 2.93096853e-03 -1.31865661e-03 3.21394334e-03
21500 2.15000000e+03 2.92005087e-03 -1.29154033e-03 3.19292554e-03
21600 2.16000000e+03 2.76147458e-03 -1.28712587e-03 3.04670885e-03
21700 2.17000000e+03 2.66416511e-03 -1.16807711e-03 2.90898261e-03
21800 2.18000000e+03 2.78182980e-03 -1.12700625e-03 3.00145300e-03
21900 2.19000000e+03 2.91436561e-03 -1.27220561e-03 3.17994246e-03
22000 2.20000000e+03 2.95922719e-03 -1.25486439e-03 3.21429778e-03
22100 2.21000000e+03 2.86555407e-03 -1.31870899e-03 3.15442444e-03
22200 2.22000000e+03 2.83654826e-03 -1.38788181e-03 3.15788251e-03
22300 2.23000000e+03 2.87527801e-03 -1.42557290e-03 3.20928056e-03
22400 2.24000000e+03 2.82392511e-03 -1.23621640e-03 3.08265860e-03
22500 2.25000000e+03 2.68654665e-03 -1.15627970e-03 2.92481036e-03
22600 2.26000000e+03 2.54741311e-03 -9.84444749e-04 2.73101538e-03
22700 2.27000000e+03 2.57767830e-03 -1.00120716e-03 2.76529224e-03
22800 2.28000000e+03 2.42494699e-03 -9.38791432e-04 2.60032637e-03
22900 2.29000000e+03 2.48580705e-03 -8.08303186e-04 2.61392248e-03
23000 2.30000000e+03 2.32563261e-03 -6.25861925e-04 2.40837501e-03
23100 2.31000000e+03 2.35816417e-03 -7.29008054e-04 2.46827693e-03
23200 2.32000000e+03 2.20632157e-03 -6.40391081e-04 2.29738016e-03
23300 2.33000000e+03 2.41820817e-03 -7.32231187e-04 2.52663675e-03
23400 2.34000000e+03 2.38910923e-03 -6.84855971e-04 2.48533109e-03
23500 2.35000000e+03 2.43159500e-03 -8.25621246e-04 2.56793783e-03
23600 2.36000000e+03 2.46819877e-03 -9.83714708e-04 2.65700956e-03
23700 2.37000000e+03 2.54496140e-03 -1.21198641e-03 2.81881883e-03
23800 2.38000000e+03 2.49692169e-03 -1.17719336e-03 2.76050759e-03
23900 2.39000000e+03 2.49664113e-03 -1.24065217e-03 2.78790867e-03
24000 2.40000000e+03 2.54070130e-03 -1.25314167e-03 2.83293614e-03
24100 2.41000000e+03 2.45435210e-03 -1.40726753e-03 2.82917764e-03
24200 2.42000000e+03 2.58376007e-03 -1.48243294e-03 2.97882922e-03
24300 2.43000000e+03 2.64551071e-03 -1.71907316e-03 3.15498645e-03
24400 2.44000000e+03 2.58824811e-03 -1.58013171e-03 3.03246509e-03
24500 2.45000000e+03 2.70395097e-03 -1.48876873e-03 3.08671074e-03
24600 2.46000000e+03 2.72006309e-03 -1.35640125e-03 3.03950120e-03
24700 2.47000000e+03 2.74283532e-03 -1.40351849e-03 3.08107282e-03
24800 2.48000000e+03 2.72711017e-03 -1.42085459e-03 3.07505409e-03
24900 2.49000000e+03 2.80111050e-03 -1.29413581e-03 3.08561299e-03
25000 2.50000000e+03 2.78572598e-03 -1.28268579e-03 3.06684726e-03
25100 2.51000000e+03 2.64602387e-03 -1.04612997e-03 2.84531725e-03
25200 2.52000000e+03 2.71104649e-03 -1.11214502e-03 2.93029685e-03
25300 2.53000000e+03 2.60351133e-03 -1.15464139e-03 2.84806390e-03
25400 2.54000000e+03 2.60026776e-03 -1.16070802e-03 2.84756660e-03
25500 2.55000000e+03 2.72359373e-03 -1.23664143e-03 2.99119455e-03
25600 2.56000000e+03 2.67509953e-03 -1.40024803e-03 3.01941253e-03
25700 2.57000000e+03 2.70556659e-03 -1.64625817e-03 3.16705802e-03
25800 2.58000000e+03 2.82195886e-03 -1.64907507e-03 3.26847065e-03
25900 2.59000000e+03 2.85404548e-03 -1.58563210e-03 3.26493564e-03
26000 2.60000000e+03 2.91607296e-03 -1.61692803e-03 3.33435717e-03
26100 2.61000000e+03 2.90176203e-03 -1.57777639e-03 3.30296854e-03
26200 2.62000000e+03 2.86560599e-03 -1.65782508e-03 3.31060141e-03
26300 2.63000000e+03 3.04029323e-03 -1.62167638e-03 3.44575350e-03
26400 2.64000000e+03 2.91210180e-03 -1.38595398e-03 3.22508997e-03
26500 2.65000000e+03 2.94358097e-03 -1.49109249e-03 3.29970086e-03
26600 2.66000000e+03 3.07677779e-03 -1.64351508e-03 3.48822353e-03
26700 2.67000000e+03 2.97947531e-03 -1.51624484e-03 3.34309311e-03
26800 2.68000000e+03 2.90003838e-03 -1.56704907e-03 3.29634121e-03
26900 2.69000000e+03 2.80595222e-03 -1.60471583e-03 3.23241098e-03
27000 2.70000000e+03 2.73750233e-03 -1.47571776e-03 3.10992957e-03
27100 2.71000000e+03 2.66822567e-03 -1.35834841e-03 2.99408394e-03
27200 2.72000000e+03 2.67145806e-03 -1.50774326e-03 3.06756873e-03
27300 2.73000000e+03 2.64705881e-03 -1.58544490e-03 3.08553980e-03
27400 2.74000000e+03 2.69700121e-03 -1.46438077e-03 3.06891293e-03
27500 2.75000000e+03 2.80921021e-03 -1.51605729e-03 3.19219231e-03
27600 2.76000000e+03 2.91777961e-03 -1.57641771e-03 3.31640327e-03
27700 2.77000000e+03 2.89825792e-03 -1.57657114e-03 3.29931441e-03
27800 2.78000000e+03 2.88989744e-03 -1.46377319e-03 3.23946588e-03
27900 2.79000000e+03 2.95451935e-03 -1.60814612e-03 3.36382499e-03
28000 2.80000000e+03 3.01391142e-03 -1.61932106e-03 3.42138317e-03
28100 2.81000000e+03 3.05019179e-03 -1.71998213e-03 3.50171508e-03
28200 2.82000000e+03 3.14364256e-03 -1.77262235e-03 3.60897195e-03
28300 2.83000000e+03 3.09965340e-03 -1.80692784e-03 3.58787395e-03
28400 2.84000000e+03 2.94266781e-03 -1.78065593e-03 3.43948098e-03
28500 2.85000000e+03 3.03212716e-03 -1.77207787e-03 3.51198734e-03
28600 2.86000000e+03 2.91044312e-03 -1.62142608e-03 3.33162148e-03
28700 2.87000000e+03 2.87538976e-03 -1.60341966e-03 3.29223646e-03
28800 2.88000000e+03 2.90632574e-03 -1.76678761e-03 3.40121563e-03
28900 2.89000000e+03 2.82534817e-03 -1.79518026e-03 3.34742654e-03
29000 2.90000000e+03 2.92579341e-03 -1.87821861e-03 3.47677612e-03
29100 2.91000000e+03 2.92151491e-03 -1.79312029e-03 3.42790457e-03
29200 2.92000000e+03 2.83492403e-03 -1.74275530e-03 3.32776055e-03
29300 2.93000000e+03 2.75349966e-03 -1.54200359e-03 3.15587317e-03
29400 2.94000000e+03 2.76087667e-03 -1.51413353e-03 3.14881570e-03
29500 2.95000000e+03 2.84567638e-03 -1.53518934e-03 3.23336982e-03
29600 2.96000000e+03 2.83049932e-03 -1.71045749e-03 3.30717269e-03
29700 2.97000000e+03 2.86288396e-03 -1.79713138e-03 3.38020499e-03
29800 2.98000000e+03 2.90059485e-03 -1.72656262e-03 3.37556943e-03
29900 2.99000000e+03 2.88049155e-03 -1.67367468e-03 3.33142890e-03
30000 3.00000000e+03 2.93960515e-03 -1.87598262e-03 3.48720364e-03
30100 3.01000000e+03 2.97304965e-03 -1.73782045e-03 3.44369629e-03
30200 3.02000000e+03 2.91973795e-03 -1.84587843e-03 3.45429253e-03
30300 3.03000000e+03 2.86989450e-03 -1.98333687e-03 3.48854118e-03
30400 3.04000000e+03 2.79588671e-03 -1.84506737e-03 3.34981434e-03
30500 3.05000000e+03 2.75104376e-03 -1.78664597e-03 3.28029657e-03
30600 3.06000000e+03 2.69580842e-03 -1.72368763e-03 3.19976282e-03
30700 3.07000000e+03 2.87723052e-03 -2.05126428e-03 3.53357335e-03
30800 3.08000000e+03 2.85792025e-03 -2.13299948e-03 3.56614567e-03
30900 3.09000000e+03 2.79977615e-03 -1.87862618e-03 3.37164393e-03
31000 3.10000000e+03 2.79949256e-03 -1.67893071e-03 3.26434786e-03
31100 3.11000000e+03 2.75598257e-03 -1.97034469e-03 3.38787516e-03
31200 3.12000000e+03 2.57899286e-03 -2.00781040e-03 3.26841044e-03
31300 3.13000000e+03 2.60334113e-03 -1.93793897e-03 3.24545721e-03
31400 3.14000000e+03 2.57031806e-03 -2.00333074e-03 3.25881404e-03
31500 3.15000000e+03 2.62241648e-03 -2.10641231e-03 3.36363509e-03
31600 3.16000000e+03 2.67128740e-03 -2.04658671e-03 3.36515877e-03
31700 3.17000000e+03 2.79260986e-03 -2.01490987e-03 3.44362187e-03
31800 3.18000000e+03 2.82880198e-03 -1.97843742e-03 3.45200453e-03
31900 3.19000000e+03 2.82928208e-03 -1.99514348e-03 3.46199864e-03
32000 3.20000000e+03 2.93971738e-03 -1.94285356e-03 3.52372221e-03
32100 3.21000000e+03 2.97767436e-03 -1.90473499e-03 3.53476449e-03
32200 3.22000000e+03 2.90811481e-03 -1.69060065e-03 3.36381663e-03
32300 3.23000000e+03 2.85759359e-03 -1.54329604e-03 3.24770746e-03
32400 3.24000000e+03 2.87917792e-03 -1.56700809e-03 3.27798411e-03
32500 3.25000000e+03 2.95727258e-03 -1.48025597e-03 3.30705592e-03
32600 3.26000000e+03 3.05404211e-03 -1.76381588e-03 3.52678603e-03
32700 3.27000000e+03 3.23698670e-03 -1.79383939e-03 3.70080297e-03
32800 3.28000000e+03 3.15052900e-03 -1.58613105e-03 3.52727156e-03
32900 3.29000000e+03 2.89796246e-03 -1.69108622e-03 3.35528822e-03
33000 3.30000000e+03 2.98863789e-03 -1.91965746e-03 3.55204747e-03
33100 3.31000000e+03 3.09191481e-03 -1.91835396e-03 3.63868370e-03
33200 3.32000000e+03 3.08780116e-03 -1.91560830e-03 3.63374066e-03
33300 3.33000000e+03 3.15131946e-03 -2.00074073e-03 3.73279758e-03
33400 3.34000000e+03 3.19815893e-03 -1.87660404e-03 3.70808081e-03
33500 3.35000000e+03 3.23963468e-03 -1.78665982e-03 3.69964676e-03
33600 3.36000000e+03 3.09776166e-03 -1.52773585e-03 3.45399828e-03
33700 3.37000000e+03 3.08138342e-03 -1.38784270e-03 3.37950161e-03
33800 3.38000000e+03 2.94516934e-03 -1.27813511e-03 3.21055319e-03
33900 3.39000000e+03 3.06519167e-03 -1.53962849e-03 3.43013934e-03
34000 3.40000000e+03 3.00535071e-03 -1.41658366e-03 3.32247530e-03
34100 3.41000000e+03 3.00166453e-03 -1.26066653e-03 3.25565202e-03
34200 3.42000000e+03 2.87627056e-03 -1.09634676e-03 3.07813394e-03
34300 3.43000000e+03 2.77093495e-03 -1.04265392e-03 2.96060935e-03
34400 3.44000000e+03 2.78470293e-03 -1.40253641e-03 3.11796067e-03
34500 3.45000000e+03 2.81115621e-03 -1.47918146e-03 3.17656687e-03
34600 3.46000000e+03 2.87895789e-03 -1.39488245e-03 3.19907730e-03
34700 3.47000000e+03 2.76965089e-03 -1.22373842e-03 3.02795340e-03
34800 3.48000000e+03 2.82439357e-03 -1.28263864e-03 3.10199305e-03
