# step  t  vx_mean  vy_mean  vmag_mean
0 0.00000000e+00 4.16508038e-03 -3.37908021e-03 5.36340168e-03
100 1.00000000e+01 4.14938992e-03 -3.31179658e-03 5.30899551e-03
200 2.00000000e+01 4.08515427e-03 -3.33862356e-03 5.27587838e-03
300 3.00000000e+01 4.00302932e-03 -3.25852539e-03 5.16161132e-03
400 4.00000000e+01 4.00696322e-03 -3.20932828e-03 5.13376492e-03
500 5.00000000e+01 3.88926826e-03 -2.78821518e-03 4.78545207e-03
600 6.00000000e+01 3.88178066e-03 -2.57781893e-03 4.65976089e-03
700 7.00000000e+01 3.77430278e-03 -2.50807847e-03 4.53164640e-03
800 8.00000000e+01 3.82514670e-03 -2.37354403e-03 4.50171729e-03
900 9.00000000e+01 3.67267127e-03 -2.29412015e-03 4.33030040e-03
1000 1.00000000e+02 3.72940744e-03 -2.54334509e-03 4.51409838e-03
1100 1.10000000e+02 3.71326995e-03 -2.43812613e-03 4.44216532e-03
1200 1.20000000e+02 3.66876088e-03 -2.31000222e-03 4.33542578e-03
1300 1.30000000e+02 3.64340609e-03 -2.19477806e-03 4.25340554e-03
1400 1.40000000e+02 3.66048096e-03 -2.18596752e-03 4.26351672e-03
1500 1.50000000e+02 3.61114438e-03 -2.02166988e-03 4.13853994e-03
1600 1.60000000e+02 3.68070416e-03 -2.10181880e-03 4.23854048e-03
1700 1.70000000e+02 3.80627229e-03 -2.09532212e-03 4.34489166e-03
1800 1.80000000e+02 3.48384306e-03 -2.24014162e-03 4.14190740e-03
1900 1.90000000e+02 3.45170754e-03 -2.24643108e-03 4.11834160e-03
2000 2.00000000e+02 3.44220945e-03 -2.21801456e-03 4.09492301e-03
2100 2.10000000e+02 3.35441716e-03 -2.10733758e-03 3.96143739e-03
2200 2.20000000e+02 3.19088250e-03 -2.07768846e-03 3.80769228e-03
2300 2.30000000e+02 3.19627998e-03 -2.06810632e-03 3.80700269e-03
2400 2.40000000e+02 3.15558631e-03 -2.15517078e-03 3.82131993e-03
2500 2.50000000e+02 3.30350082e-03 -2.05555977e-03 3.89081530e-03
2600 2.60000000e+02 3.56070697e-03 -2.16026441e-03 4.16477808e-03
2700 2.70000000e+02 3.63897881e-03 -2.10145232e-03 4.20217428e-03
2800 2.80000000e+02 3.64470808e-03 -2.29662820e-03 4.30794592e-03
2900 2.90000000e+02 3.74865532e-03 -2.70775589e-03 4.62432251e-03
3000 3.00000000e+02 3.73702357e-03 -2.67691491e-03 4.59687052e-03
3100 3.10000000e+02 3.87641159e-03 -2.73084315e-03 4.74173714e-03
3200 3.20000000e+02 4.01207432e-03 -2.81458907e-03 4.90088278e-03
3300 3.30000000e+02 4.03141789e-03 -2.73121125e-03 4.86948099e-03
3400 3.40000000e+02 3.98500310e-03 -2.63730390e-03 4.77866316e-03
3500 3.50000000e+02 3.89361288e-03 -2.69215554e-03 4.73370074e-03
3600 3.60000000e+02 3.77332931e-03 -2.91993353e-03 4.77116609e-03
3700 3.70000000e+02 3.63561185e-03 -2.77677621e-03 4.57473055e-03
3800 3.80000000e+02 3.83373606e-03 -2.84389989e-03 4.77339489e-03
3900 3.90000000e+02 3.67895886e-03 -2.45399447e-03 4.42231016e-03
4000 4.00000000e+02 3.64729017e-03 -2.50208168e-03 4.42302366e-03
4100 4.10000000e+02 3.66968545e-03 -2.27003545e-03 4.31504951e-03
4200 4.20000000e+02 3.55783198e-03 -2.16719951e-03 4.16592392e-03
4300 4.30000000e+02 3.69852758e-03 -1.98216503e-03 4.19619881e-03
4400 4.40000000e+02 3.52316769e-03 -1.80831528e-03 3.96014075e-03
4500 4.50000000e+02 3.61075299e-03 -1.82590645e-03 4.04616751e-03
4600 4.60000000e+02 3.45234247e-03 -1.61629892e-03 3.81196678e-03
4700 4.70000000e+02 3.40789650e-03 -1.53943500e-03 3.73946770e-03
4800 4.80000000e+02 3.39051988e-03 -1.60302385e-03 3.75037472e-03
4900 4.90000000e+02 3.48978094e-03 -1.81258959e-03 3.93243589e-03
5000 5.00000000e+02 3.57294688e-03 -1.74030510e-03 3.97424348e-03
5100 5.10000000e+02 3.48089496e-03 -1.59728061e-03 3.82987403e-03
5200 5.20000000e+02 3.55042727e-03 -1.77232281e-03 3.96820639e-03
5300 5.30000000e+02 3.58354743e-03 -1.96272111e-03 4.08583973e-03
5400 5.40000000e+02 3.58922151e-03 -1.92232453e-03 4.07158970e-03
5500 5.50000000e+02 3.51273711e-03 -1.71788048e-03 3.91029863e-03
5600 5.60000000e+02 3.56418756e-03 -1.66272884e-03 3.93295057e-03
5700 5.70000000e+02 3.79814440e-03 -1.77531235e-03 4.19256901e-03
5800 5.80000000e+02 3.93014681e-03 -1.67899393e-03 4.27376585e-03
5900 5.90000000e+02 4.22097230e-03 -1.94263947e-03 4.64655306e-03
6000 6.00000000e+02 4.20572748e-03 -1.84099143e-03 4.59101221e-03
6100 6.10000000e+02 4.10325872e-03 -2.13170494e-03 4.62394832e-03
6200 6.20000000e+02 4.11629817e-03 -2.30664806e-03 4.71853111e-03
6300 6.30000000e+02 4.00086679e-03 -2.30688415e-03 4.61829509e-03
6400 6.40000000e+02 4.13001375e-03 -2.26744264e-03 4.71150822e-03
6500 6.50000000e+02 4.15220205e-03 -2.23284564e-03 4.71448634e-03
6600 6.60000000e+02 4.22722707e-03 -2.38157110e-03 4.85194081e-03
6700 6.70000000e+02 4.20543039e-03 -2.53102393e-03 4.90833240e-03
6800 6.80000000e+02 4.23195399e-03 -2.52264133e-03 4.92677926e-03
6900 6.90000000e+02 4.26312583e-03 -2.63490179e-03 5.01168128e-03
7000 7.00000000e+02 4.16991161e-03 -2.45998963e-03 4.84145761e-03
7100 7.10000000e+02 3.86699103e-03 -2.50255805e-03 4.60612814e-03
7200 7.20000000e+02 3.93633265e-03 -2.34875642e-03 4.58381625e-03
7300 7.30000000e+02 4.04105382e-03 -2.20972905e-03 4.60575927e-03
7400 7.40000000e+02 3.89384432e-03 -2.12450069e-03 4.43571040e-03
7500 7.50000000e+02 3.90267465e-03 -2.22500996e-03 4.49238675e-03
7600 7.60000000e+02 3.91946360e-03 -2.13441183e-03 4.46294844e-03
7700 7.70000000e+02 3.92822549e-03 -2.27383943e-03 4.53886563e-03
7800 7.80000000e+02 3.82349081e-03 -2.11941241e-03 4.37161194e-03
7900 7.90000000e+02 3.87278385e-03 -2.16150284e-03 4.43514930e-03
8000 8.00000000e+02 3.82582913e-03 -2.17440259e-03 4.40056759e-03
8100 8.10000000e+02 3.78666166e-03 -2.22312100e-03 4.39102192e-03
8200 8.20000000e+02 3.72786447e-03 -2.24787043e-03 4.35314771e-03
8300 8.30000000e+02 3.81303998e-03 -2.34067463e-03 4.47415150e-03
8400 8.40000000e+02 3.89952236e-03 -2.34249653e-03 4.54901799e-03
8500 8.50000000e+02 3.83900688e-03 -2.49328231e-03 4.57760096e-03
8600 8.60000000e+02 3.73700936e-03 -2.50271708e-03 4.49764736e-03
8700 8.70000000e+02 3.86309298e-03 -2.24689604e-03 4.46900763e-03
8800 8.80000000e+02 3.78625654e-03 -2.01929780e-03 4.29107238e-03
8900 8.90000000e+02 3.96317896e-03 -2.27937638e-03 4.57190815e-03
9000 9.00000000e+02 3.97509290e-03 -2.79371138e-03 4.85861985e-03
9100 9.10000000e+02 4.08670399e-03 -2.64538359e-03 4.86818281e-03
9200 9.20000000e+02 3.93148186e-03 -2.59616412e-03 4.71132866e-03
9300 9.30000000e+02 3.95368692e-03 -2.67412839e-03 4.77311250e-03
9400 9.40000000e+02 3.84378829e-03 -2.67865253e-03 4.68507073e-03
9500 9.50000000e+02 3.79374577e-03 -2.64224550e-03 4.62319892e-03
9600 9.60000000e+02 3.74753773e-03 -2.66924291e-03 4.60096694e-03
9700 9.70000000e+02 3.72027466e-03 -2.66254600e-03 4.57488740e-03
9800 9.80000000e+02 3.67111666e-03 -2.36656494e-03 4.36780576e-03
9900 9.90000000e+02 3.51771573e-03 -2.27993075e-03 4.19194563e-03
10000 1.00000000e+03 3.35764093e-03 -2.13223603e-03 3.97745938e-03
10100 1.01000000e+03 3.43230646e-03 -2.16010748e-03 4.05546446e-03
10200 1.02000000e+03 3.46071366e-03 -2.29703053e-03 4.15365963e-03
10300 1.03000000e+03 3.51396343e-03 -2.10990175e-03 4.09873448e-03
10400 1.04000000e+03 3.49795911e-03 -2.09488277e-03 4.07728486e-03
10500 1.05000000e+03 3.40342498e-03 -2.29216320e-03 4.10332960e-03
10600 1.06000000e+03 3.37873166e-03 -2.20955815e-03 4.03707504e-03
10700 1.07000000e+03 3.58943082e-03 -2.28489400e-03 4.25496818e-03
10800 1.08000000e+03 3.61084496e-03 -2.19697715e-03 4.22669018e-03
10900 1.09000000e+03 3.41108860e-03 -2.34419922e-03 4.13893651e-03
11000 1.10000000e+03 3.43958242e-03 -2.21694331e-03 4.09213451e-03
11100 1.11000000e+03 3.57739720e-03 -2.42690207e-03 4.32291850e-03
11200 1.12000000e+03 3.43113346e-03 -2.23194505e-03 4.09319625e-03
11300 1.13000000e+03 3.29497945e-03 -2.22379458e-03 3.97519206e-03
11400 1.14000000e+03 3.31553258e-03 -2.16976646e-03 3.96240366e-03
11500 1.15000000e+03 3.19646252e-03 -2.08152598e-03 3.81446236e-03
11600 1.16000000e+03 3.11352662e-03 -1.92245806e-03 3.65922027e-03
11700 1.17000000e+03 3.08457017e-03 -1.85524800e-03 3.59951640e-03
11800 1.18000000e+03 3.08593106e-03 -1.80469116e-03 3.57489590e-03
11900 1.19000000e+03 3.20822047e-03 -2.01352476e-03 3.78773818e-03
12000 1.20000000e+03 3.43993492e-03 -2.17454368e-03 4.06961823e-03
12100 1.21000000e+03 3.58474860e-03 -2.46639992e-03 4.35127006e-03
12200 1.22000000e+03 3.61165917e-03 -2.43874453e-03 4.35793034e-03
