# step  t  vx_mean  vy_mean  vmag_mean
11700 1.17000000e+03 1.32775676e-04 1.51829372e-05 1.33640944e-04
11800 1.18000000e+03 1.25479070e-04 1.80442330e-05 1.26769836e-04
11900 1.19000000e+03 1.18365984e-04 2.05499782e-05 1.20136622e-04
12000 1.20000000e+03 1.11397923e-04 2.27466371e-05 1.13696556e-04
12100 1.21000000e+03 1.04585110e-04 2.46342515e-05 1.07447157e-04
12200 1.22000000e+03 9.79542965e-05 2.61765290e-05 1.01391592e-04
12300 1.23000000e+03 9.15800920e-05 2.74828963e-05 9.56149718e-05
12400 1.24000000e+03 8.54046957e-05 2.85148308e-05 9.00392005e-05
12500 1.25000000e+03 7.95602100e-05 2.92835430e-05 8.47782573e-05
12600 1.26000000e+03 7.40084652e-05 2.97945335e-05 7.97807442e-05
12700 1.27000000e+03 6.87119318e-05 3.00382926e-05 7.49908568e-05
12800 1.28000000e+03 6.35857214e-05 3.01368727e-05 7.03660078e-05
12900 1.29000000e+03 5.88003495e-05 3.00017073e-05 6.60119954e-05
13000 1.30000000e+03 5.43230599e-05 2.97573861e-05 6.19394613e-05
13100 1.31000000e+03 1.21307174e-04 3.45720109e-05 1.26137442e-04
13200 1.32000000e+03 1.04244624e-04 3.21174921e-05 1.09080131e-04
13300 1.33000000e+03 9.39540696e-05 3.26572444e-05 9.94678984e-05
13400 1.34000000e+03 8.55354156e-05 3.41300984e-05 9.20932730e-05
13500 1.35000000e+03 7.80751579e-05 3.53655232e-05 8.57114375e-05
13600 1.36000000e+03 7.12555193e-05 3.61202292e-05 7.98875459e-05
13700 1.37000000e+03 6.49048015e-05 3.64578736e-05 7.44433329e-05
13800 1.38000000e+03 5.89986885e-05 3.63922736e-05 6.93198588e-05
13900 1.39000000e+03 1.35959068e-04 4.27960622e-05 1.42535508e-04
14000 1.40000000e+03 1.10397908e-04 4.76578207e-05 1.20245441e-04
14100 1.41000000e+03 9.43985142e-05 4.83411095e-05 1.06056317e-04
14200 1.42000000e+03 8.26015967e-05 4.80220842e-05 9.55465559e-05
14300 1.43000000e+03 7.31889304e-05 4.72019237e-05 8.70898452e-05
14400 1.44000000e+03 6.52194722e-05 4.61364689e-05 7.98883803e-05
14500 1.45000000e+03 5.81967688e-05 4.48454266e-05 7.34709207e-05
14600 1.46000000e+03 5.19554269e-05 4.34331960e-05 6.77186008e-05
14700 1.47000000e+03 4.64074838e-05 4.19548669e-05 6.25608936e-05
14800 1.48000000e+03 4.13709495e-05 4.04113962e-05 5.78328315e-05
14900 1.49000000e+03 3.68331894e-05 3.88161061e-05 5.35105030e-05
15000 1.50000000e+03 3.27615271e-05 3.72544018e-05 4.96105645e-05
15100 1.51000000e+03 2.90676853e-05 3.56714845e-05 4.60150534e-05
15200 1.52000000e+03 2.56651801e-05 3.40348779e-05 4.26271555e-05
15300 1.53000000e+03 2.25880412e-05 3.24226712e-05 3.95151770e-05
15400 1.54000000e+03 9.47092703e-05 5.40642177e-05 1.09054049e-04
15500 1.55000000e+03 1.28956352e-04 1.23929887e-04 1.78852894e-04
15600 1.56000000e+03 9.48478191e-05 1.09882792e-04 1.45156250e-04
15700 1.57000000e+03 7.81094714e-05 9.92929999e-05 1.26333643e-04
15800 1.58000000e+03 6.58163262e-05 9.16520730e-05 1.12835683e-04
15900 1.59000000e+03 5.57782587e-05 8.56300976e-05 1.02194558e-04
16000 1.60000000e+03 4.73025284e-05 8.05069358e-05 9.33750283e-05
16100 1.61000000e+03 3.99355158e-05 7.59825198e-05 8.58381543e-05
16200 1.62000000e+03 1.14260285e-04 7.82327843e-05 1.38476645e-04
16300 1.63000000e+03 9.40602549e-05 7.40863034e-05 1.19733504e-04
16400 1.64000000e+03 8.21947906e-05 7.16617506e-05 1.09047651e-04
16500 1.65000000e+03 7.25371792e-05 7.01419922e-05 1.00903624e-04
16600 1.66000000e+03 6.39605714e-05 6.86581916e-05 9.38344391e-05
16700 1.67000000e+03 5.63807698e-05 6.69560832e-05 8.75323271e-05
16800 1.68000000e+03 4.94847773e-05 6.50841394e-05 8.17599436e-05
16900 1.69000000e+03 4.31792359e-05 6.29187416e-05 7.63099893e-05
17000 1.70000000e+03 3.74908486e-05 6.06265094e-05 7.12820971e-05
17100 1.71000000e+03 3.23242202e-05 5.81799904e-05 6.65564911e-05
17200 1.72000000e+03 2.76106130e-05 5.57596650e-05 6.22212680e-05
17300 1.73000000e+03 2.33460705e-05 5.32328122e-05 5.81271993e-05
17400 1.74000000e+03 1.94711229e-05 5.06344149e-05 5.42491346e-05
17500 1.75000000e+03 1.59820047e-05 4.80674207e-05 5.06547274e-05
17600 1.76000000e+03 1.28369547e-05 4.54859073e-05 4.72626192e-05
17700 1.77000000e+03 9.98984797e-06 4.29042666e-05 4.40519370e-05
17800 1.78000000e+03 7.44533963e-06 4.03843987e-05 4.10649820e-05
17900 1.79000000e+03 5.22408027e-06 3.79422490e-05 3.83001994e-05
18000 1.80000000e+03 3.26429245e-06 3.55530210e-05 3.57025616e-05
18100 1.81000000e+03 1.52438372e-06 3.32237687e-05 3.32587214e-05
18200 1.82000000e+03 -2.82746555e-08 3.09668903e-05 3.09669032e-05
18300 1.83000000e+03 -1.34868355e-06 2.88553674e-05 2.88868686e-05
18400 1.84000000e+03 -2.52162204e-06 2.68352269e-05 2.69534410e-05
18500 1.85000000e+03 -3.55804696e-06 2.49034783e-05 2.51563696e-05
18600 1.86000000e+03 -4.46059357e-06 2.30793994e-05 2.35065006e-05
18700 1.87000000e+03 -5.26551139e-06 2.13508174e-05 2.19905210e-05
18800 1.88000000e+03 -5.95554002e-06 1.97692243e-05 2.06468081e-05
18900 1.89000000e+03 -6.52784638e-06 1.83286138e-05 1.94563836e-05
19000 1.90000000e+03 -6.99532757e-06 1.69999057e-05 1.83829106e-05
19100 1.91000000e+03 -7.37510072e-06 1.57744616e-05 1.74133785e-05
19200 1.92000000e+03 -7.68865903e-06 1.46337916e-05 1.65306786e-05
19300 1.93000000e+03 -7.94148946e-06 1.35753571e-05 1.57276055e-05
19400 1.94000000e+03 -8.11910650e-06 1.26152354e-05 1.50021350e-05
19500 1.95000000e+03 -8.22861057e-06 1.17079499e-05 1.43103502e-05
19600 1.96000000e+03 -8.31251327e-06 1.08763379e-05 1.36891418e-05
19700 1.97000000e+03 -8.36003801e-06 1.01273881e-05 1.31321828e-05
19800 1.98000000e+03 -8.37188418e-06 9.45815191e-06 1.26311156e-05
19900 1.99000000e+03 -8.33759714e-06 8.88272189e-06 1.21827039e-05
20000 2.00000000e+03 -8.27704389e-06 8.35989886e-06 1.17642409e-05
20100 2.01000000e+03 -8.19250636e-06 7.91442744e-06 1.13910194e-05
20200 2.02000000e+03 -8.11601967e-06 7.54779558e-06 1.10832754e-05
20300 2.03000000e+03 -8.06945172e-06 7.23255425e-06 1.08363228e-05
20400 2.04000000e+03 -8.01655460e-06 6.94600294e-06 1.06071723e-05
20500 2.05000000e+03 -7.97862049e-06 6.70500276e-06 1.04218735e-05
20600 2.06000000e+03 -7.94755579e-06 6.50044740e-06 1.02673979e-05
20700 2.07000000e+03 -7.91618641e-06 6.32498040e-06 1.01326889e-05
20800 2.08000000e+03 -7.86584405e-06 6.16474199e-06 9.99377539e-06
20900 2.09000000e+03 -7.80025493e-06 6.01535430e-06 9.85030276e-06
21000 2.10000000e+03 -7.74357432e-06 5.89078900e-06 9.72956002e-06
21100 2.11000000e+03 -7.69669077e-06 5.78844765e-06 9.63042964e-06
21200 2.12000000e+03 -7.65091409e-06 5.69967915e-06 9.54058849e-06
21300 2.13000000e+03 -7.60821968e-06 5.61162506e-06 9.45385331e-06
21400 2.14000000e+03 -7.57287398e-06 5.54614780e-06 9.38659554e-06
21500 2.15000000e+03 -7.54038501e-06 5.48795924e-06 9.32604433e-06
21600 2.16000000e+03 -7.51355992e-06 5.43984925e-06 9.27607366e-06
21700 2.17000000e+03 -7.49117771e-06 5.39103257e-06 9.22935402e-06
21800 2.18000000e+03 -7.47033573e-06 5.34847140e-06 9.18760373e-06
21900 2.19000000e+03 -7.44386216e-06 5.31163914e-06 9.14464839e-06
22000 2.20000000e+03 -7.43551527e-06 5.28662304e-06 9.12333659e-06
22100 2.21000000e+03 -7.42019347e-06 5.26454869e-06 9.09806265e-06
22200 2.22000000e+03 -7.41178110e-06 5.25324322e-06 9.08466088e-06
22300 2.23000000e+03 -7.40630912e-06 5.24798634e-06 9.07715679e-06
