# step  t  vx_mean  vy_mean  vmag_mean
13050 1.30500000e+03 1.93259364e-03 -5.05145872e-04 1.99752110e-03
13100 1.31000000e+03 2.03854265e-03 -6.02860004e-04 2.12581662e-03
13150 1.31500000e+03 1.98761537e-03 -6.45183900e-04 2.08970742e-03
13200 1.32000000e+03 2.01467238e-03 -6.21963758e-04 2.10849324e-03
13250 1.32500000e+03 1.90119864e-03 -6.28227135e-04 2.00230508e-03
13300 1.33000000e+03 1.81518879e-03 -6.38305268e-04 1.92414760e-03
13350 1.33500000e+03 1.76395685e-03 -5.72164892e-04 1.85443157e-03
13400 1.34000000e+03 1.81119307e-03 -5.77767147e-04 1.90111420e-03
13450 1.34500000e+03 1.79968064e-03 -5.59462409e-04 1.88463487e-03
13500 1.35000000e+03 1.72838126e-03 -4.91768238e-04 1.79698019e-03
13550 1.35500000e+03 1.66403432e-03 -4.32448549e-04 1.71930858e-03
13600 1.36000000e+03 1.79857598e-03 -5.12347557e-04 1.87012715e-03
13650 1.36500000e+03 1.71846896e-03 -4.33049136e-04 1.77219275e-03
13700 1.37000000e+03 1.80204387e-03 -4.51997941e-04 1.85786551e-03
13750 1.37500000e+03 1.71437347e-03 -4.76813118e-04 1.77944574e-03
13800 1.38000000e+03 1.76854664e-03 -5.51811419e-04 1.85263409e-03
13850 1.38500000e+03 1.70413428e-03 -5.69939497e-04 1.79691532e-03
13900 1.39000000e+03 1.64645177e-03 -5.04982541e-04 1.72215295e-03
13950 1.39500000e+03 1.64306397e-03 -6.22968539e-04 1.75719919e-03
14000 1.40000000e+03 1.82308571e-03 -6.72448834e-04 1.94314923e-03
14050 1.40500000e+03 1.83040625e-03 -6.67018117e-04 1.94815303e-03
14100 1.41000000e+03 1.81369006e-03 -6.75140589e-04 1.93527426e-03
14150 1.41500000e+03 1.85299595e-03 -5.48812794e-04 1.93256034e-03
14200 1.42000000e+03 1.87229586e-03 -6.18267397e-04 1.97173689e-03
14250 1.42500000e+03 1.87237607e-03 -6.00091589e-04 1.96618974e-03
14300 1.43000000e+03 1.84692687e-03 -6.15663477e-04 1.94683856e-03
